time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,set_pitchRate,Setpoint_yawRate,Setpoint_roll,Setpoint_pitch,radio_3,height,heightRate,Setpoint_heightRate,height_PID_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50750000,869,5763,-132,98,1861,7050,11089,-792,-5753,6068,119,-119,-4720,668,941,25,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50801000,739,5213,-52,73,1103,11261,18291,-1463,-4533,19377,119,-39,-1879,669,955,229,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50850000,666,4706,-254,52,107,8759,2239,-2257,-4340,25729,240,-80,-279,670,920,-25,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50901000,681,3487,-89,-58,540,7843,-3619,-1829,-4428,20041,119,-80,-39,669,945,26,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50950000,623,2832,124,-96,1104,7843,-2277,-3721,-4321,16002,119,-119,-80,670,920,80,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51001000,730,1862,125,23,1643,8698,-16498,-3233,-4480,10358,240,-39,-80,670,895,-124,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51050000,547,1353,-90,45,242,3449,-385,-3416,-1554,7400,240,280,-80,670,908,-97,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51101000,433,1103,-207,90,274,10285,-14301,-3538,3522,7345,119,1040,160,669,902,-181,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51150000,413,686,172,98,24,7782,-6549,-2135,6196,7709,119,1480,639,669,908,-46,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51201000,397,730,-25,-94,643,7660,-7160,-3843,17686,13080,119,3440,1519,669,882,-161,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51250000,706,576,93,-86,904,19623,-13324,-4393,29840,15211,119,5840,2040,670,888,-207,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51301000,1214,355,-157,-188,515,25543,-13568,-4576,33165,17411,240,6919,2639,670,879,-240,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51350000,1823,84,66,134,1182,31220,-14118,-4149,29625,17694,119,6919,2960,669,858,-169,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51401000,2568,-295,-31,-85,243,36041,-23822,-4698,25064,25255,240,6879,4640,670,839,-237,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51450000,3277,-902,16,6,503,35248,-25043,-4881,21172,22653,240,6919,4800,670,832,-307,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51501000,3609,-1399,-63,-21,294,27680,-24249,-4942,2969,17905,119,4119,4479,669,805,-592,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51550000,3683,-1709,-150,-91,1883,18524,-25836,-5003,-14435,10291,359,1199,3480,671,803,-240,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51601000,3270,-1691,-254,-125,1115,15656,-16925,-4698,-19474,-1229,119,-80,1480,670,774,-336,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51650000,2627,-1744,117,146,1413,6928,-22052,-3782,-15736,-3396,240,-80,1159,670,781,-288,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51701000,1888,-1543,-178,-11,1577,1007,-11005,-5369,-11442,-2461,119,-80,1119,669,764,-129,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51750000,1112,-1436,-21,100,340,-457,-17597,-4149,-7163,-1375,240,-119,1199,669,752,-486,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51801000,179,-1352,195,156,800,-9002,-8991,-3599,-2437,-884,119,-240,1199,669,735,-271,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51850000,-423,-1021,29,-156,195,31,-11249,-4027,-8464,1035,240,-1879,1199,670,723,-314,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51901000,-871,-980,123,122,388,-14617,-14972,-3782,-19349,-5696,119,-4200,0,669,714,-391,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51950000,-1592,-583,-82,-149,401,-19378,835,-3905,-23992,-3622,-119,-5720,-39,669,704,-165,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52001000,-2147,-188,-199,-199,152,-17241,-11493,-2623,-35644,-2022,-1919,-8280,-160,669,707,-198,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52050000,-2735,-128,-118,-82,1195,-35979,-4779,-1280,-32462,-1443,-2040,-8320,-119,669,684,-263,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52101000,-3965,486,64,-358,573,-36467,835,-2745,-26476,2362,-1799,-8520,-80,669,690,-292,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52150000,-4441,406,209,-89,701,-26763,-16559,-2135,-23940,1900,-1919,-8559,-80,669,704,-31,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52201000,-4919,503,204,52,1636,-36956,6389,-1341,-13490,2460,-1919,-7240,-80,669,667,-231,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52250000,-5393,976,208,99,806,-28228,-4230,-1707,893,5210,-1919,-5240,-80,669,670,-155,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52301000,-5114,548,-86,34,1187,-9368,-13629,-1341,29031,2955,-1919,-119,-39,670,675,-11,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52350000,-4475,919,-188,-75,801,-2349,13836,-1219,25782,6272,-1919,-39,160,669,671,-120,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52401000,-3858,1159,94,-55,260,153,-10883,-1829,35450,13715,-1919,2239,1199,669,651,-194,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52450000,-3120,593,-57,-223,1242,8637,-2765,-670,42317,14611,-1319,4159,1919,670,631,-231,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52501000,-2083,959,-217,-66,1063,19440,7061,-2623,50938,16038,-239,6680,1800,670,624,-155,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52550000,-874,501,-147,-104,890,30670,-20221,-3660,45540,12678,-119,6960,1679,670,622,-45,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52601000,294,381,-225,60,1917,29816,8159,-3477,27819,10588,-119,5079,1440,670,602,-91,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52650000,1173,650,-179,71,404,35736,-7343,-3111,7592,9128,-1080,2479,920,667,583,-234,267,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52701000,1891,112,28,87,1079,23346,-9662,-2745,-11691,419,-1199,-119,-39,647,583,-146,188,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52750000,1660,524,-114,57,1291,8392,15667,-2562,-10119,2581,-599,-80,-80,650,568,-213,199,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52801000,1541,739,-393,-197,94,14374,-9662,-4393,-9192,3370,0,-39,-160,651,564,-195,204,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52850000,1405,468,-51,103,1546,4120,1934,-1829,-8632,2027,119,-80,-119,671,547,-181,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52901000,887,1012,-80,-125,1722,1984,11272,-2501,-5854,5652,0,-119,-39,681,524,-177,323,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52950000,330,944,-195,-160,1903,1190,-6183,-2684,-3083,5024,0,-199,-80,682,549,-116,327,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53001000,-131,944,-341,81,1266,-3081,9929,-2928,-4581,4558,0,-920,-160,710,509,-251,439,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53050000,-772,1203,-226,-86,1114,-7293,225,-2440,-4346,5832,0,-1519,-199,775,501,-251,699,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53101000,-1069,1268,-133,-207,1316,-640,4497,-2440,-9363,1562,119,-2680,-1000,787,527,13,748,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53150000,-1275,1864,411,262,1414,-7048,20427,-4271,-8860,5022,119,-2799,-1000,787,512,5,748,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53201000,-1529,2669,151,127,1934,-8208,20855,-7933,-15056,2730,0,-4119,-2200,785,483,138,740,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53250000,-1768,3215,-142,105,1009,-11138,27507,-5491,-14134,1485,0,-4200,-2960,772,503,256,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53301000,-2057,4094,-1,-35,1292,-16143,33733,-8482,-14313,6592,0,-4520,-2960,691,531,407,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53350000,-2345,4553,219,7,1668,-12481,20855,-6651,-12406,9728,0,-4479,-2879,669,540,335,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53401000,-2675,4211,217,-131,1452,-16997,5718,-4576,-10255,8435,0,-4440,-2760,649,559,403,195,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53450000,-2987,3790,302,-2,81,-11687,8587,-6529,-6118,9709,0,-4040,-2120,648,553,216,192,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53501000,-3034,3156,475,116,701,-14861,-2399,-5614,16242,6488,-119,-240,-2040,584,600,327,0,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53550000,-3048,2675,24,-171,1478,-10711,9136,-5736,17485,6021,0,-39,-1640,574,607,330,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53601000,-2805,2671,21,-55,1305,-4241,5657,-4454,15843,7623,240,-80,-1360,575,623,331,0,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53650000,-2389,2175,33,-85,1031,-3386,-5390,-5614,13426,6134,119,-80,-1119,580,647,473,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53701000,-1697,1585,-89,-189,116,7782,-6549,-5430,9399,4101,240,-80,-880,618,661,27,71,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53750000,-993,1248,9,17,647,9064,-8502,-3843,5310,2144,119,-80,-880,629,679,24,116,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53801000,-698,986,-61,30,865,2716,-5756,-3172,3597,2012,240,-80,-640,649,689,23,195,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53850000,-459,761,41,9,1606,11200,-10578,-3843,2208,706,119,-80,-640,665,679,-308,260,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53901000,-295,489,61,-18,1617,-3081,-4901,-2257,1252,-872,240,-80,-640,694,691,-116,376,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53950000,-768,568,-161,-224,1367,-6011,-1300,-3966,4002,-1344,119,-80,-800,702,676,-161,408,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54001000,-506,314,86,-33,1033,10773,-8136,-2196,2712,-3984,-1319,-39,-1000,706,679,-225,423,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54050000,-515,433,-352,-102,1014,-11748,-18,-1158,2066,-5852,-12120,-160,-1440,726,681,-70,504,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54101000,-890,504,-185,-11,960,-579,1873,7386,4013,-5903,-29760,-199,-1519,726,687,1,504,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54150000,-586,772,-347,-9,1273,7782,13530,17945,2246,-4342,-31319,-199,-1519,724,695,78,495,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54201000,-518,1250,162,108,1551,-4424,10784,21058,1850,-2033,-36120,-199,-1599,723,686,113,491,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54250000,-675,1358,24,-66,1273,153,6328,26490,2761,-1405,-37440,-199,-1599,724,706,50,495,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54301000,-625,1552,51,101,1109,2289,6633,28687,2472,187,-30480,-199,-1519,722,732,273,488,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54350000,-767,1441,-228,123,1099,-4729,-5695,26734,3531,-688,-22320,-160,-1560,723,727,244,491,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54401000,-853,957,172,135,829,1373,-4413,20997,4261,-3269,-15239,-119,-1519,722,744,194,488,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54450000,-544,918,-590,-119,1704,-2898,-6061,17213,2700,-3498,-1319,-80,-1519,686,745,527,343,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54501000,-445,810,422,271,1621,2533,835,8118,1662,-3890,240,-160,-1480,674,788,440,296,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54550000,-371,842,-419,-112,-352,-1433,-3314,5433,1693,-3940,240,-80,-1519,675,801,471,300,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54601000,-419,833,-557,-111,92,214,-6366,4639,1510,-3524,240,-160,-1440,674,809,142,296,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54650000,-437,723,156,-29,1009,-1738,-5512,3907,1846,-4162,240,-119,-1440,673,854,395,291,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54701000,-628,675,257,-113,151,-5156,-202,2625,2956,-3977,240,-119,-1360,657,858,276,228,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54750000,-541,653,-83,-114,-55,-945,-5939,1466,2217,-3644,240,-160,-1280,654,858,189,215,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54801000,-679,255,75,-250,-883,-3814,-10089,1038,3487,-5490,119,-80,-1200,643,894,-177,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54850000,-670,111,-111,-62,-60,-3447,-4718,550,3198,-5864,240,-119,-1119,522,891,211,0,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54901000,-677,80,-288,16,523,-4607,-8014,-670,3241,-6039,240,-119,-1119,457,938,-41,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54950000,-553,30,-90,-192,141,-1860,-9845,-1219,2520,-5634,240,-119,-1000,457,946,79,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55001000,-464,7,-128,65,1331,-2471,-9967,-2196,2001,-4837,240,-119,-839,523,957,313,0,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55050000,-349,25,-71,-117,327,2838,-8624,-1158,1103,-4501,240,-160,-800,571,964,285,0,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55101000,194,-28,24,-54,1138,12421,-13934,-2318,-2060,-3652,119,-160,-599,640,939,134,159,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55150000,660,9,-22,-97,401,9003,-7404,62,-4769,-3197,240,-160,-559,675,940,35,300,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55201000,637,286,-53,-23,624,-7415,-4230,-975,-4637,-892,240,-160,-440,737,915,-221,548,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55250000,368,312,-113,-183,429,-3692,-7282,245,-3071,-41,240,-160,-319,765,911,-67,659,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55301000,320,605,-174,-108,1418,1190,9807,-975,-2557,1889,240,-119,-279,775,871,-192,699,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55350000,469,837,-115,-80,1934,6500,896,-1158,-3424,3005,359,-119,-319,797,879,-204,788,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55401000,489,954,-6,73,1934,2533,9136,-853,-3540,3687,240,-119,-319,805,855,-152,820,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55450000,637,1310,-202,-311,173,13764,12371,-2379,-4400,5990,359,-119,-279,805,852,-340,820,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55501000,937,1761,193,286,1934,10162,17986,-1707,-6146,8145,240,-119,-360,805,839,-175,820,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55550000,1146,2089,-206,-180,163,13947,12432,-2012,-7360,10287,359,-119,-319,806,855,-8,824,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55601000,1249,2578,-532,-44,561,8087,19146,-2623,-7960,12662,119,-119,-399,795,847,-52,780,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55650000,1124,3072,388,88,1934,3204,18291,-6224,-7232,15531,119,-119,-399,741,876,244,564,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55701000,851,3119,-420,-197,115,2655,10173,-4698,-5649,15342,119,-119,-479,569,891,281,0,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55750000,429,2874,73,186,1934,-4180,896,-3843,-3424,13220,0,-160,-599,512,920,444,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55801000,-176,2297,38,207,1934,-11687,-8014,-4210,328,8937,119,-119,-759,497,943,529,0,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55850000,-751,1641,-67,279,1353,-8880,-11920,-3660,3670,5126,119,-119,-759,498,958,262,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55901000,-1239,1023,25,12,838,-11077,-11615,-3599,6505,1296,240,-119,-800,499,974,117,0,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55950000,-1586,612,-194,-58,278,-11992,-12592,-2928,8294,-1089,119,-160,-800,498,987,100,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56001000,-1915,451,-49,61,407,-17363,-7037,-2806,9972,-628,359,-199,-559,509,981,-89,0,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56050000,-2114,388,-157,-112,753,-6377,-7587,-2196,11128,-1229,240,-199,-599,573,981,-250,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56101000,-2168,373,78,77,872,-13640,-6854,-2562,11442,778,119,-199,-240,675,983,-354,300,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56150000,-2185,394,-154,-226,339,-7842,-7221,-59,11543,1594,119,-199,-119,731,951,-635,524,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56201000,-2556,431,40,52,1628,-19194,-4047,-1036,13698,2041,119,-199,-80,841,959,-426,964,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56250000,-2571,437,247,-34,1906,-1250,42,-914,13553,1844,119,-240,-119,846,907,-540,984,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56301000,-1784,903,-455,-75,741,17487,18901,-2257,9211,4553,240,-199,-119,848,896,-373,992,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56350000,-604,1838,634,191,1452,30121,30803,-4881,2353,9754,119,-199,-160,847,902,-206,988,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56401000,559,2827,408,-15,593,29938,33184,-7139,-9065,14574,119,-1000,-319,847,877,-265,988,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56450000,1430,3637,-151,46,1891,25482,34221,-6468,-18543,16258,119,-1760,-839,847,872,109,988,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56501000,2041,4647,-196,-196,394,21942,40752,-7567,-24423,20042,119,-2159,-1200,845,877,86,980,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56550000,2087,5457,323,192,1934,9796,39776,-10557,-24459,24049,119,-2120,-1319,788,912,325,752,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56601000,1864,5775,284,-65,739,4669,32390,-11107,-22929,25900,0,-2079,-1319,661,901,212,244,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56650000,1281,5609,-302,22,1043,-10894,8587,-6163,-19769,26098,240,-2120,-1119,594,927,540,0,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56701000,347,4287,-77,38,1420,-17302,-18939,-5797,-17596,22599,240,-2680,-399,528,951,423,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56750000,-581,2506,123,0,687,-23040,-32062,-6285,-12896,13870,119,-2799,-119,526,966,425,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56801000,-1535,693,50,17,1061,-16997,-39142,-6651,-9675,3800,119,-3200,-39,526,982,434,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56850000,-2131,-825,-30,183,1406,-20537,-41828,-6712,-6909,-4798,119,-3320,0,525,966,-21,0,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56901000,-2562,-2100,14,-28,717,-23650,-38104,-5980,-7658,-5231,119,-3880,1199,527,1003,-222,0,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56950000,-2950,-2822,-104,167,879,-28899,-33161,-5430,-4939,-8034,240,-3800,1440,544,1003,-143,0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57001000,-3163,-3320,110,129,1139,-17974,-35968,-6346,-3699,-11630,0,-3800,1319,598,992,-75,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57050000,-2862,-3672,-28,220,875,-6316,-33099,-3660,-6844,-16697,0,-4040,799,649,982,-191,195,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57101000,-2462,-3760,108,-182,308,-17791,-26447,-2928,-14283,-22090,-1319,-4920,-39,740,996,-478,560,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57150000,-2779,-3321,-6,-118,555,-29082,-10639,-792,-12674,-19537,0,-4960,-39,772,977,-400,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57201000,-3119,-2511,-116,83,1026,-13945,-11432,-4637,-1629,-14831,0,-3400,-39,796,936,-447,784,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57250000,-2835,-2036,-371,-73,1934,-9490,-6976,-2623,-24,-12300,-119,-2840,-80,801,909,-282,804,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57301000,-2542,-1057,314,141,1284,-3325,12127,-6163,-796,-6841,119,-2680,-119,803,897,-269,811,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57350000,-2274,-55,-458,-33,1005,-4973,12066,-7017,-32,-788,119,-2280,-80,801,885,-368,804,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57401000,-2012,1184,-153,12,1934,-335,27080,-8970,-390,5721,119,-2079,-199,801,864,-112,804,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57450000,-1818,2377,78,-55,222,519,31353,-10618,-1983,12657,119,-2159,-199,801,886,-152,804,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57501000,-1791,3464,-189,94,1934,-3936,29888,-11961,3673,18976,119,-1160,-199,787,878,-53,748,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57550000,-1474,4341,170,-76,228,11322,34588,-12388,8106,24305,119,-80,-160,730,866,-85,520,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57601000,-1117,5097,-224,-1,261,5585,28118,-13243,5796,28931,119,-119,-119,622,897,-41,87,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57650000,-1005,5113,-226,75,1251,4425,7488,-10924,5613,29024,359,-39,-119,528,928,242,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57701000,-753,3935,-148,-294,190,10162,-19428,-9337,3683,22413,240,-119,-80,473,919,203,0,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57750000,-387,2523,-166,-2,789,13153,-22907,-9520,1787,14206,240,-80,-80,457,923,68,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57801000,-46,1207,143,-179,763,5829,-23029,-8726,-427,6788,359,-119,-39,455,935,-65,0,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57850000,62,263,123,143,366,9247,-23212,-8665,-1060,1301,119,-119,-39,454,927,-63,0,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57901000,-147,-569,0,-12,788,3449,-24616,-6651,393,-4007,240,-80,-119,457,931,-124,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57950000,-480,-1149,-111,-40,284,-7293,-17780,-7689,2330,-7147,240,-80,-80,458,906,-186,0,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58001000,-567,-1494,-70,28,623,13397,-21625,-6285,3063,-9149,240,-39,-80,626,879,-432,103,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58050000,-201,-1618,32,217,1182,13031,-21259,-3660,476,-9641,359,-119,-39,680,845,-718,320,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58101000,468,-1227,71,150,1358,14069,4253,-3233,-3191,-7370,240,-80,-39,737,788,-963,548,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58150000,648,-774,95,-83,839,5219,-12286,-2989,-4233,-5198,359,-80,-119,769,760,-867,676,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58201000,767,-691,128,13,1618,17365,-1911,-1280,-4927,-4950,359,-80,-160,772,693,-733,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58250000,1010,237,243,24,269,11688,14751,-3843,-6337,-9313,240,-80,-1840,771,667,-958,684,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58301000,752,926,-195,-71,694,4608,8037,-3111,-5070,-7870,240,-119,-2280,772,629,-754,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58350000,709,1480,-136,-60,1934,7599,15422,-3294,-4590,-2322,240,-80,-1879,772,602,-592,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58401000,490,2036,160,-15,1062,5463,14873,-4515,-3315,3468,240,-80,-1440,772,563,-579,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58450000,108,2246,55,67,1920,1007,8953,-3416,-1095,6082,240,-80,-1200,772,565,-488,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58501000,-181,2345,-165,85,203,3571,11638,-4637,356,8518,240,-119,-880,772,556,-245,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
