c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30803,627,334,-63,-86,1347,-3631,3005,-1983,-38,38,2,2,0,0,15067,597,-137,296,15067,1496,1460,1761,1725,0,0,0,0,0,0,0,-2,-7,-4,16,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30851,606,8,121,171,851,-5828,-1266,-1373,-42,26,0,1,0,0,15022,581,-142,291,15022,1492,1448,1749,1744,0,0,0,0,0,0,0,2,-11,-29,31,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30903,482,-47,8,114,1086,-4669,-228,-3936,-26,7,2,1,0,0,15112,581,-155,300,15112,1489,1472,1738,1748,0,0,0,0,0,0,0,0,-9,-16,22,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30951,193,-536,272,-73,1085,-1251,-717,-2655,-15,-36,2,2,0,0,14978,594,-109,287,14978,1493,1463,1737,1746,0,0,0,0,0,0,0,5,-6,-47,-1,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003,552,-286,45,57,737,1129,2334,-1434,-20,-24,0,2,0,0,15112,574,-120,300,15112,1498,1447,1745,1752,0,0,0,0,0,0,0,0,-11,-13,30,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31051,473,-557,121,4,913,-4058,5569,-2716,-11,-52,0,2,0,0,15022,583,-105,291,15022,1489,1481,1733,1741,0,0,0,0,0,0,0,5,-9,-41,18,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31103,105,109,-25,69,951,-1800,10086,-396,3,6,-2,2,0,0,15067,575,-100,296,15067,1494,1478,1752,1720,0,0,0,0,0,0,0,-1,-7,5,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31151,101,419,-214,-15,1160,1556,4470,-946,1,43,2,2,0,0,15112,569,-131,300,15112,1510,1445,1752,1731,0,0,0,0,0,0,0,0,-7,8,4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203,159,174,0,-119,1306,-457,-3585,-3143,44,5,-2,13,0,0,15022,551,-132,291,15022,1501,1474,1738,1733,0,0,0,0,0,0,0,1,-5,-3,-6,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31251,112,83,-26,10,1081,4058,-350,-640,195,16,0,39,0,0,15022,552,-154,291,15022,1483,1475,1747,1735,0,0,0,0,0,0,0,2,-4,-9,-10,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303,142,390,-100,-11,1111,19317,808,-946,341,23,-2,70,0,0,15112,538,-172,300,15112,1474,1475,1744,1744,0,0,0,0,0,0,0,-2,1,22,-36,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31351,816,-79,110,6,869,22979,-2365,-1251,455,-14,0,103,-1,0,15067,537,-115,296,15067,1496,1491,1718,1745,0,0,0,0,0,0,0,5,1,-24,-15,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31403,1732,85,-89,-21,1033,27801,2334,-823,467,-13,-2,118,0,0,15022,557,-69,291,15022,1510,1464,1732,1739,0,0,0,0,0,0,0,0,1,5,2,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31451,2721,60,53,109,819,27435,4592,-518,363,-6,2,114,-2,0,15022,532,-56,291,15022,1514,1472,1731,1731,0,0,0,0,0,0,0,3,3,-11,17,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31503,3455,-13,133,41,1098,24566,10147,-1861,213,8,-2,98,-1,0,15112,519,-103,300,15112,1520,1457,1742,1723,0,0,0,0,0,0,0,7,5,-28,28,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31551,3869,611,-104,-51,1062,13458,7278,-762,90,54,2,83,-1,0,15112,515,-95,300,15112,1520,1447,1762,1711,0,0,0,0,0,0,0,0,7,14,30,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31603,3927,578,1,-8,1151,4364,2578,-701,-75,49,0,51,-1,0,15022,507,-109,291,15022,1521,1452,1736,1734,0,0,0,0,0,0,0,4,6,-6,45,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31651,3556,461,15,-12,849,-5218,-411,-1434,-142,41,0,33,0,0,14978,505,-72,287,14978,1503,1472,1732,1735,0,0,0,0,0,0,0,5,6,-12,44,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31703,2443,190,-202,47,1165,-12176,1419,-1129,-171,-12,0,12,0,0,15112,514,-101,300,15112,1499,1465,1739,1736,0,0,0,0,0,0,0,2,10,1,9,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31751,1787,72,-9,44,1124,-9368,1785,-396,-110,3,0,11,0,0,15022,497,-145,291,15022,1489,1476,1745,1732,0,0,0,0,0,0,0,4,7,-6,19,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31803,960,-62,11,-118,1151,-5218,-3097,-1434,-73,16,0,5,0,0,15157,487,-183,304,15157,1524,1476,1732,1731,0,0,0,0,0,0,0,5,12,-11,-17,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31851,746,-455,34,72,1153,-6561,442,91,-29,-46,2,5,0,0,15427,454,-229,327,15427,1500,1464,1756,1752,0,0,0,0,0,0,0,6,5,-21,14,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31903,612,-166,-16,51,843,-6256,1358,-1190,-24,-6,0,5,0,0,15929,469,-184,372,15929,1517,1486,1759,1729,0,0,0,0,0,0,0,3,2,-4,25,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31951,436,-302,-31,120,1338,-6744,3311,-213,-4,-18,0,4,0,0,16298,440,-274,403,16298,1549,1500,1769,1749,0,0,0,0,0,0,0,5,3,-14,19,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003,90,121,-206,-57,1162,-7476,1296,335,-10,-27,0,3,0,0,16392,405,-230,412,16392,1532,1518,1768,1754,0,0,0,0,0,0,0,-1,6,33,-3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32051,-29,133,-21,68,1152,-6622,503,-1312,14,13,4,2,0,0,16485,416,-166,419,16485,1555,1525,1750,1757,0,0,0,0,0,0,0,3,2,5,12,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32103,-235,1,7,49,1360,-335,-8163,762,41,9,0,2,0,0,16485,407,-53,419,16485,1549,1525,1757,1754,0,0,0,0,0,0,0,2,3,4,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151,-146,-281,-149,-122,1023,1312,-4196,1129,31,-19,0,2,0,0,16532,388,-115,423,16532,1555,1517,1763,1756,0,0,0,0,0,0,0,2,2,-1,5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32203,-240,-95,-70,41,1059,-152,869,274,42,-4,0,2,1,0,16532,393,-122,423,16532,1543,1528,1763,1754,0,0,0,0,0,0,0,-2,4,24,-3,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32251,-64,8,-144,-19,854,3265,2029,-91,18,-5,2,1,0,0,16626,387,-18,432,16626,1575,1529,1749,1750,0,0,0,0,0,0,0,0,4,14,-1,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32303,482,194,-59,10,880,5157,4776,1678,-18,8,2,2,0,0,16532,444,104,423,16532,1555,1511,1780,1743,0,0,0,0,0,0,0,1,0,6,26,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32351,664,613,28,-145,1005,-3814,7400,1739,-48,49,2,1,0,0,16579,426,153,428,16579,1538,1516,1789,1743,0,0,0,0,0,0,0,1,1,13,20,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32403,531,849,-172,-74,1170,-5340,2883,274,-50,179,2,0,23,0,16579,418,219,428,16579,1556,1548,1769,1727,0,0,0,0,0,0,0,0,3,22,4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32451,717,789,129,168,850,-4547,-6454,2227,-41,300,0,2,46,0,16626,426,152,432,16626,1571,1532,1770,1729,0,0,0,0,0,0,0,0,-3,18,40,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32503,436,324,119,21,1083,-5950,-15670,1739,39,359,0,17,60,0,16673,462,202,435,16673,1553,1546,1768,1736,0,0,0,0,0,0,0,3,0,-6,13,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32551,364,-498,-204,-156,1138,5584,-18051,2227,110,275,0,29,62,0,16626,465,193,432,16626,1562,1538,1762,1744,0,0,0,0,0,0,0,1,3,-7,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32603,757,-1104,-39,-41,1097,8575,-10848,457,117,188,0,34,56,0,16626,482,327,432,16626,1578,1537,1740,1751,0,0,0,0,0,0,0,-2,2,0,9,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32651,1524,-1646,23,229,1140,5401,-11398,1922,-26,-75,2,17,10,0,16206,510,358,396,16206,1593,1529,1706,1746,0,0,0,0,0,0,0,0,-3,-26,51,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32703,1414,-1440,-2,132,915,-3570,-1876,3204,-68,-97,2,10,4,0,15246,492,320,311,15246,1536,1529,1734,1695,0,0,0,0,0,0,0,-4,0,-4,30,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32751,1162,-994,143,112,862,-4302,1602,3387,-70,-65,2,4,3,0,15291,544,297,316,15291,1539,1517,1726,1710,0,0,0,0,0,0,0,-6,-1,8,34,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32803,987,-933,141,101,1017,-2655,-2243,4364,-56,-65,0,4,1,0,15291,554,309,316,15291,1542,1522,1704,1723,0,0,0,0,0,0,0,-2,0,-12,25,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32851,904,-760,6,90,774,-4730,-4867,3326,-49,-55,2,4,1,0,15246,565,320,311,15246,1535,1519,1707,1724,0,0,0,0,0,0,0,-6,-1,5,28,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32903,576,-1016,7,44,776,-3570,-3463,3448,-29,-71,2,2,1,0,15246,563,296,311,15246,1543,1519,1710,1715,0,0,0,0,0,0,0,-2,1,-21,9,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32951,477,-772,-28,-60,1099,1739,5996,2044,-16,-79,0,3,0,0,15291,572,223,316,15291,1555,1513,1722,1702,0,0,0,0,0,0,0,-5,1,3,3,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33003,746,-168,-6,-63,973,5828,3921,2716,-44,-25,2,2,0,0,15337,579,231,320,15337,1564,1524,1711,1701,0,0,0,0,0,0,0,-8,0,22,13,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051,942,-240,20,-95,988,-1129,-656,2593,-81,-30,0,2,0,0,15246,591,222,311,15246,1540,1529,1711,1708,0,0,0,0,0,0,0,-5,1,1,9,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33103,870,-291,188,-89,1097,-3387,564,2777,-68,-28,0,2,0,0,15246,627,264,311,15246,1557,1518,1706,1708,0,0,0,0,0,0,0,-2,1,-11,11,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33151,790,-316,-157,3,1158,1251,3921,2960,-55,-19,0,3,0,0,15291,633,266,316,15291,1564,1509,1717,1702,0,0,0,0,0,0,0,-1,1,-16,5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33203,807,-413,-130,-106,1099,-2838,2944,1800,-60,-39,0,3,0,0,15246,678,305,311,15246,1540,1518,1714,1714,0,0,0,0,0,0,0,-2,2,-10,5,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33251,490,-67,85,37,967,-4730,-839,2105,-38,-6,0,2,0,0,15427,710,394,327,15427,1547,1526,1712,1716,0,0,0,0,0,0,0,-4,3,5,-3,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33303,470,-150,-2,-2,1037,-7659,-3707,1190,-42,-15,0,2,0,0,15472,694,356,332,15472,1553,1508,1714,1726,0,0,0,0,0,0,0,-3,0,-2,14,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351,79,53,-29,55,1121,-5889,-5294,2777,2,-2133403,-247,434,-14,53,1171,-1983,-7736,1495,16,53,-2,-1,0,0,15472,739,373,332,15472,0,-4,-6,-8,35,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503,21,-438,34,56,1071,-10528,-3341,518,-141,-27,0,-28,0,0,15563,772,317,340,15563,1538,1519,1721,1729,0,0,0,0,0,0,0,-3,-5,-19,27,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33551,-371,-1015,238,-8,827,-15838,3738,518,-207,-63,2,-46,0,0,15472,755,317,332,15472,1537,1524,1715,1729,0,0,0,0,0,0,0,4,-5,-65,15,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33603,-706,-765,84,-24,859,-16571,1235,1068,-201,-45,2,-52,0,0,15563,810,293,340,15563,1524,1524,1733,1728,0,0,0,0,0,0,0,-1,-8,-23,19,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33651,-985,-457,181,159,1081,-12664,747,885,-76,-16,0,-33,0,0,15518,787,312,336,15518,1502,1520,1755,1724,0,0,0,0,0,0,0,0,-11,-25,23,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33703,-1341,-183,101,91,1102,-6500,1113,1007,30,5,2,-20,1,0,15518,849,371,336,15518,1527,1523,1725,1731,0,0,0,0,0,0,0,-3,-8,-9,-2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33751,-1461,127,-19,-77,850,4547,137,-457,106,13,2,-4,0,0,15518,848,400,336,15518,1536,1518,1730,1722,0,0,0,0,0,0,0,-7,-5,15,-23,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33803,-814,387,-131,16,1152,9918,-167,457,83,45,0,0,0,0,15067,886,450,296,15067,1541,1493,1714,1717,0,0,0,0,0,0,0,-8,-8,22,3,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33851,-62,-488,158,49,765,3814,-595,-1922,21,8,0,2,0,0,15067,916,439,296,15067,1522,1501,1712,1727,0,0,0,0,0,0,0,5,-11,-60,25,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33903,134,-621,-6,-86,1144,518,1296,-457,-2,-53,0,1,0,0,15112,939,442,300,15112,1533,1506,1718,1713,0,0,0,0,0,0,0,-1,-8,-21,10,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33951,345,-538,-91,-5,1100,2044,1785,274,11,-42,2,4,0,0,15067,935,423,296,15067,1525,1509,1727,1705,0,0,0,0,0,0,0,-3,-10,-9,23,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34003,463,-313,25,8,558,3021,2822,30,-24,-28,-2,3,0,0,15022,956,362,291,15022,1536,1486,1735,1701,0,0,0,0,0,0,0,-3,-8,-4,12,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
