80
83755 -1.892090 1.647949 -1.098633 0.158203 0.131348 0.802246
83812 -1.953125 1.708984 -1.037598 0.164551 0.144043 0.823242
83869 -1.892090 1.708984 -0.976562 0.161133 0.133301 0.815918
83926 -1.892090 1.586914 -1.037598 0.164551 0.130859 0.817383
83983 -1.892090 1.586914 -1.098633 0.162598 0.137695 0.821289
84040 -2.014160 1.586914 -1.037598 0.165039 0.145996 0.828613
84097 -1.831055 1.647949 -1.037598 0.161621 0.136230 0.817871
84154 -1.953125 1.708984 -0.976562 0.162598 0.134277 0.804199
84211 -1.953125 1.647949 -1.037598 0.158691 0.137695 0.821777
84268 -1.892090 1.586914 -1.037598 0.162598 0.143555 0.826172
84325 -1.892090 1.647949 -1.037598 0.166992 0.132324 0.819824
84382 -1.953125 1.647949 -1.098633 0.159668 0.134277 0.807617
84439 -1.892090 1.647949 -0.976562 0.167480 0.140625 0.812500
84496 -1.953125 1.586914 -1.098633 0.158203 0.140625 0.837402
84553 -1.953125 1.647949 -1.037598 0.163086 0.140625 0.802246
84610 -1.892090 1.647949 -1.098633 0.163086 0.133789 0.809082
84667 -1.953125 1.586914 -1.037598 0.168457 0.138184 0.811523
84723 -1.953125 1.586914 -1.037598 0.167480 0.134277 0.823730
84780 -1.892090 1.647949 -1.037598 0.164062 0.130859 0.817383
84837 -1.892090 1.586914 -1.037598 0.161621 0.136230 0.811523
84894 -1.892090 1.647949 -1.098633 0.169434 0.137695 0.812988
84951 -1.892090 1.647949 -1.037598 0.161133 0.136719 0.825195
85008 -1.892090 1.708984 -1.037598 0.164062 0.133789 0.833008
85065 -1.892090 1.647949 -0.976562 0.157715 0.141113 0.830078
85122 -1.892090 1.647949 -1.037598 0.162109 0.140625 0.823242
85179 -1.892090 1.647949 -1.037598 0.157227 0.134277 0.820312
85236 -1.953125 1.647949 -1.037598 0.163086 0.140625 0.825195
85293 -1.953125 1.586914 -1.098633 0.165527 0.130371 0.824707
85350 -1.892090 1.647949 -1.098633 0.157227 0.140137 0.836914
85407 -1.892090 1.647949 -1.037598 0.162109 0.129883 0.814453
85464 -1.892090 1.586914 -1.037598 0.164062 0.136719 0.806152
85521 -1.892090 1.586914 -1.037598 0.163086 0.129883 0.825195
85578 -1.953125 1.647949 -1.037598 0.158691 0.136230 0.810547
85635 -1.892090 1.647949 -1.037598 0.161621 0.138184 0.804199
85692 -1.892090 1.586914 -1.037598 0.161621 0.129395 0.815430
85749 -1.892090 1.586914 -1.037598 0.157715 0.129395 0.816895
85806 -1.831055 1.647949 -1.037598 0.163086 0.137695 0.812012
85863 -1.892090 1.708984 -1.037598 0.159668 0.136719 0.811035
85920 -1.831055 1.708984 -1.037598 0.167480 0.136719 0.812500
85977 -1.892090 1.647949 -1.037598 0.166504 0.138672 0.819824
86034 -1.892090 1.586914 -1.098633 0.159180 0.135254 0.817871
86091 -1.892090 1.647949 -1.098633 0.160645 0.144043 0.807129
86148 -1.953125 1.647949 -1.037598 0.163086 0.133301 0.829590
86205 -1.953125 1.647949 -1.037598 0.160645 0.135254 0.809082
86262 -1.831055 1.647949 -1.098633 0.167480 0.135742 0.802734
86318 -1.892090 1.647949 -1.037598 0.163574 0.133301 0.810547
