14690276 1120 8220 121.65
14698592 1120 8316 120.25
14707008 1120 8412 118.88
14715520 1120 8516 117.43
14724136 1120 8616 116.06
14732852 1148 8712 114.78
14741652 1148 8804 113.58
14750540 1168 8884 112.56
14759492 1168 8956 111.66
14768508 1212 9016 110.91
14777552 1212 9044 110.57
14786616 1244 9060 110.38
14795660 1244 9048 110.52
14804672 1280 9012 110.96
14813620 1280 8944 111.81
14822492 1316 8876 112.66
14831264 1316 8772 114.00
14839936 1352 8672 115.31
14848484 1352 8548 116.99
14856912 1392 8424 118.71
14865200 1392 8292 120.60
14873360 1428 8160 122.55
14881376 1428 8012 124.81
14889256 1468 7884 126.84
14897004 1468 7744 129.13
14904624 1468 7624 131.16
14912128 1508 7504 133.26
14919504 1508 7376 135.57
14926776 1552 7272 137.51
14933940 1552 7160 139.66
14940996 1552 7060 141.64
14947964 1580 6968 143.51
14954844 1580 6876 145.43
14961652 1604 6808 146.89
14968384 1604 6736 148.46
14975056 1604 6672 149.88
14981672 1616 6616 151.15
14988236 1616 6564 152.35
14994760 1616 6524 153.28
15001244 1636 6480 154.32
15007684 1636 6444 155.18
15014092 1636 6408 156.05
15020472 1636 6380 156.74
15026824 1636 6352 157.43
15033156 1636 6332 157.93
15039468 1636 6308 158.53
15045760 1636 6296 158.83
15052044 1636 6280 159.24
15058308 1636 6268 159.54
15064560 1636 6252 159.95
15070804 1636 6240 160.26
15077032 1636 6232 160.46
15083256 1636 6224 160.67
15089468 1620 6212 160.98
15095680 1620 6212 160.98
15101888 1620 6204 161.19
15108088 1600 6204 161.19
15114296 1600 6208 161.08
15120500 1600 6204 161.19
15126708 1556 6208 161.08
15132928 1556 6216 160.88
15139148 1556 6220 160.77
15145376 1508 6232 160.46
15151624 1508 6244 160.15
15157880 1464 6256 159.85
15164152 1464 6276 159.34
15170444 1464 6292 158.93
15176756 1420 6312 158.43
15183088 1420 6332 157.93
15189444 1420 6356 157.33
15195824 1368 6380 156.74
15202232 1368 6408 156.05
15208672 1368 6440 155.28
15215140 1316 6468 154.61
15221648 1316 6508 153.66
15228192 1316 6540 152.91
15234772 1276 6584 151.88
15241396 1276 6624 150.97
15248064 1256 6664 150.06
15254772 1256 6712 148.99
15261532 1256 6760 147.93
15268336 1220 6804 146.97
15275192 1220 6856 145.86
15282100 1220 6908 144.76
15289060 1216 6960 143.68
