c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
59826,250,-524,27,126,619,-3684,-22844,-1495,38,100,0,8,26,664,14623,1014,161,255,14623,1516,1475,1697,1730,221,514,224,522,545,555,204,81,155,-8,0,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,14667,917,-245,255,14623,1524,1494,1715,1693,136,620,125,569,29,776,214,133,326,-9,-4,149,,,,,,,,,,,,,,
60026,537,-680,-55,-29,995,-5759,165,-458,-18,24,0,6,18,664,14623,937,312,255,14623,1502,1519,1697,1709,58,656,54,615,42,835,0,119,366,-9,-6,141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,14844,931,-691,271,14800,1529,1506,1721,1689,-54,548,-51,510,0,704,0,17,371,-7,-9,144,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60326,-34,474,-152,25,955,-5881,-1543,-763,45,37,0,8,2,669,14844,903,1073,276,14844,1522,1531,1697,1702,-173,701,-156,633,-181,788,132,71,431,-5,-10,149
603670,14889,886,-387,280,14889,1526,1519,1698,1711,-179,999,-159,885,-274,951,163,38,434,-4,-13,149,,,,,,,,,,,,,,
,873,-682,276,14844,-15,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60676,493,-106,-16,-181,993,5165,-8562,396,-25,6,0,6,2,671,14933,791,-700,291,15022,1528,1500,1704,1728,-141,1217,-111,963,-9,1148,122,-46,642,0,-22,149
60726,820,-470,2,-78,707,-3562,-6304,-458,-47,-28,0,7,2,671,14933,789,-52,284,14933,1521,1493,1710,1725,-184,1104,-145,871,-112,1107,132,-43,674,0,-23,151
60776,879,-435,-84,134,1078,-1731,-7525,-1007,-27,-33,0,7,2,671,14933,777,15,284,14933,1523,1508,1698,1725,-358,1189,-278,924,-259,1272,173,-20,669,1,-22,154
60826,503,-805,-207,114,1161,-2402,-4534,-2045,2,-77,-2,7,2,672,14978,792,-473,287,14978,1535,1509,1698,1715,-308,1218,-243,964,-287,1228,224,-27,743,2,-25,156
60876,279,-1305,106,-185,894,160,-1116,-1984,-7,-93,0,7,2,672,14978,291,-1021,287,14978,1528,1506,1702,1723,-281,1397,-81,406,-398,1385,193,-119,726,3,-26,155
60926,539,-663,108,-86,970,160,-1421,-31,-18,-40,0,7,1,671,14933,760,-486,284,14933,1530,1512,1711,1704,-475,1286,-361,977,-550,1269,122,-107,750,4,-27,152
60976,859,-114,-137,-6,840,-3562,-1055,-641,-40,-15,0,7,2,672,14978,706,-352,284,14933,1519,1512,1715,1708,-428,1334,-302,942,-459,1404,204,-99,849,5,-28,154
61026,717,-51,-229,-56,1111,-3684,1386,213,-67,-15,0,0,2,672,14978,704,412,287,14978,1536,1507,1708,1706,-616,1556,-434,1096,-655,1625,173,-78,787,6,-28,153
61076,603,328,-179,3,1050,-6736,6879,-153,-52,19,0,0,2,671,14933,693,-405,287,14978,1523,1522,1727,1689,-498,1347,-345,933,-636,1403,204,-159,786,7,-29,152
61126,592,752,-51,-120,1128,-10581,3034,1311,-260,68,0,-38,1,671,14933,678,-526,284,14933,1537,1500,1712,1707,-682,1526,-462,1034,-724,1674,224,-180,774,8,-30,159
61176,120,454,48,-74,1133,-21262,-505,1983,-250,55,0,-44,2,671,14933,169,-1196,284,14933,1501,1530,1717,1707,11,1189,1,200,0,1514,122,-158,753,8,-29,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61476,-2792,255,16,-103,1164,-25962,8222,823,-427,20,0,-131,0,673,15022,573,73,284,149-33,160,,,,,,,,,,,,,,,
61526,-318095,284,14933,1528,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61876,-2002,352,4,139,975,-3623,4987,-946,48,-102,-2,-28,-26,671,14933,467,-238,284,14933,1497,1550,1695,1715,-441,1169,-205,545,-457,1423,0,-247,533,20,-33,157
61926,-1868,566,116,-7,1215,5409,5353,151,171,-99,0,0,-31,540,-457,1423,0,-266,534,20,-33,154,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62176,1063,2172,-10,-22,758,4494,4987,-397,-71,11,-2,4,-35,671,14933,337,-532,287,14978,1524,1524,1707,1708,-441,1169,-148,393,-457,1423,0,-195,462,18,-32,155
62226,948,1597,95,133,968,526,-1116,-275,-38,-28,0,6,-36,670,14889,352,-302,280,14889,1542,1493,1707,1713,-441,1169,-155,411,-457,1423,0,-125,466,18,-32,153
62276,731,1065,55,22,948,8217,5109,-92,-27,-79,-2,6,-35,670,14889,302,-178,284,14933,1562,1477,1733,1681,-441,1169,-133,353,-457,1423,0,-106,488,18,-32,152
62326,654,1115,9,-168,1043,12855,10053,-946,-37,-19,0,6,-23,670,14889,288,-365,280,14889,1549,1496,1736,1678,-441,1169,-127,336,-457,1423,0,-94,506,18,-31,155
671,14933,278,-333,284,14933,1566,1466,1721,1699,-441,1169,-122,325,-457,1423,0,-160,417,18,-30,154,,,,,,,,,,,,,,
62426,1885,1513,82,107,1044,8217,-3374,-153,-125,126,-2,5,-3,671,148,-30,157,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62976,3774,-290,79,203,1173,10841,-2825,3692,-6,-80,0,61,-12,672,14978,176,-61,284,14933,1584,1514,1679,1690,-441,1169,-77,205,-457,1423,0,-256,557,12,-20,155
63026,3564,-300,-156,-30,1157,526,-2214,5401,-113,-210,0,41,-34,671,14933,186,-103,284,14933,1586,1520,1667,1693,-441,1169,-82,217,-457,1423,0,-190,516,12,-18,159
63076,2627,-322,-14,217,1446,-1975,11945,2105,-41,-258,-2,35,-44,671,14933,182,-54,284,14933,1571,1534,1692,1674,-441,1169,-80,212,-457,1423,0,-100,528,11,-15,159
63126,1741,562,-30,-116,1401,-2402,30255,4058,-129,-300,0,6,-67,672,14978,201,14,287,14978,1603,1477,1717,1667,-441,1169,-88,234,-457,1423,0,-41,470,11,-14,156
63176,1886,2016,83,275,998,-4661,26288,3569,-139,-179,0,0,-71,671,14933,195,82,284,14933,1582,1511,1697,1677,-441,1169,-85,227,-457,1423,0,-21,502,11,-12,154
63226,792,3072,-178,-67,1163,-6065,14203,2715,-75,-166,0,0,-83,671,14933,214,203,284,14933,1567,1531,1675,1696,41,-2338,8,-500,-112,-2072,0,32,352,12,-7,153
63276,843,3128,117,158,1179,-2463,7245,2654,-38,-164,0,4,-90,670,14889,208,220,287,14978,1577,1515,1702,1676,41,-2338,8,-486,-112,-2072,0,86,271,12,-1,151
63326,101,3497,-104,-53,1088,-2036,8771,2044,-18,4,-2,0,-58,665,14667,262,301,260,14667,1573,1495,1704,1685,41,-2338,11,-612,-112,-2072,0,102,151,12,1,151
63376,278,3038,35,116,1160,-2647,-1299,2105,-22,43,0,-1,-46,670,14889,236,245,284,14933,1585,1520,1684,1680,41,-2338,9,-551,-112,-2072,0,66,21,13,6,148
63426,-167,2484,64,-127,1268,1259,-994,213,1,97,-4,0,-25,672,14978,241,254,287,14978,1582,1503,1700,1680,41,-2338,10,-563,-112,-2072,0,37,-92,13,9,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644725,-230,284,14933,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64676,103,-733,-83,-105,1183,-2525,-7402,90,19,-58,-2,7,2,670,14889,561,1864,291,15022,1547,1525,1675,1724,1175,340,659,190,1241,391,163,322,-79,-22,8,151
64726,-56,-1184,0,-176,935,-3806,-4534,-519,22,-96,0,7,1,672,14978,587,60,287,14978,1552,1521,1674,1719,1162,413,682,242,1198,464,163,328,-70,-23,6,148
672,14978,590,-200,284,14933,1544,1527,1679,1713,1082,451,638,266,1038,519,153,353,-18,-25,4,147,,,,,,,,,,,,,,
64826,140,-469,10,150,935,-6004,-2520,762,50,-4,0,9,6,670,14889,609,-180,280,14889,1557,1525,1676,1708,1009,476,614,289,972,551,173,349,40,-25,3,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65176,-647,479,-115,-104,918,-4844,-689,2715,89,58,-4,9,5,671,14933,658,-352,287,14978,1555,1549,1675,1695,829,735,546,483,817,741,163,529,298,-34,-7,150
65226,-403,674,80,122,1100,-1182,4315,1128,92,90,0,9,4,-35,-8,147,,,,,,,,,,,,,,,,,,,
65276,-336,1604,-164,32,975,-144,3400,2410,78,138,0,9,2,671,14933,677,54,284,14933,1550,1552,1683,1685,770,681,521,461,703,711,183,462,281,-35,-9,146
65326,-246,1765,82,-81,1037,-4722,-1360,2044,57,186,-2,9,4,670,14889,679,8,280,14889,1552,1555,1675,1690,723,684,491,464,766,733,193,439,285,-35,-10,149
65376,512,1498,75,219,1025,-3867,-7097,1311,23,154,0,9,2,670,14889,683,105,280,14889,1561,1532,1674,1698,742,643,506,439,857,715,234,385,305,-36,-11,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65676,0,440,-89,47,1028,648,4193,-275,46,42,0,8,2,672,14978,735,218,284,14933,1550,1526,1695,1694,513,597,377,438,479,575,183,393,381,-37,-17,142
65726,336,948,56,-72,1042,587,1019,-214,8,100,0,9,2,670,14889,713,136,280,14889,1549,1522,1694,1703,471,550,336,392,456,499,224,376,364,-37,-17,144
65776,441,789,46,-93,1066,526,-1604,396,4,82,0,10,1,671,14933,721,463,287,14978,1542,1519,1695,1710,541,704,390,507,512,629,214,385,377,-37,-18,144
65826,604,540,22,203,845,-327,-2092,274,15,65,0,9,2,671,14933,751,273,284,14933,1536,1531,1687,1709,444,635,333,477,422,579,173,413,424,-37,-18,144
65876,568,331,62,127,893,343,-1726,-824,9,47,0,9,2,671,14933,765,175,284,14933,1541,1522,1698,1701,416,522,318,399,441,466,193,457,450,-36,-19,143
65926,620,199,-208,20,1131,1442,-1787,-885,27,10,0,16,2,671,14933,757,184,284,14933,1538,1506,1706,1707,451,655,341,496,415,577,173,466,458,-35,-19,148
65976,662,202,-156,53,1071,5165,-1848,-458,28,18,0,16,2,673,15022,780,222,284,14933,1544,1491,1703,1717,412,576,321,449,447,481,193,360,439,-34,-19,148
66026,941,120,27,-88,780,6080,-5571,-1984,71,27,0,32,2,671,14933,789,380,284,14933,1535,1498,1697,1724,398,630,314,497,427,495,183,367,407,-34,-19,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66576,77671,14933,812,202,284,14933,1527,1496,1709,1720,56,697,45,566,58,705,255,227,530,-25,-20,141,,,,,,,,,,,,,
66626,412,-221,-7,-100,963,3090,2423,-2289,0,-7,0,9,2,672,14978,795,226,287,14978,1534,1475,1720,1716,16,721,13,573,-58,647,204,159,507,-24,-20,144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67076,-1670,997,53,121,1017,-6553,-1238,-763,-79,108,-2,-47,2,671,14933,823,33,284,14933,1534,1501,1708,1713,-193,774,-159,637,-216,757,244,16,615,-11,-25,155
67126,-1863,706,11,-33,957,-3379,-628,-885,-20,78,-2,-36,2,671,14933,863,38,284,14933,1541,1502,1709,1701,-18,619,-16,534,-42,538,204,49,639,-12,-25,149
672,14978,787,-59,284,14933,1539,1491,1726,1698,-311,746,-244,587,-324,640,255,13,601,-10,-25,151,,,,,,,,,,,,,,
67226,-599,623,-5,-63,993,2723,4804,-641,-95,56,-2,-28,0,673,15022,793,-264,291,15022,1551,1496,1709,1698,-312,780,-248,618,-368,678,244,4,527,-9,-24,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,14844,695,126,287,14978,1533,1469,1728,1719,-265,-1235,-184,-858,-247,-1246,153,-210,-370,5,10,157,,,,,,,,,,,,,,
68626,622,-185,69,-78,565,3212,-2642,-1923,-29,7,-4,7,2,669,14844,714,148,276,14844,1540,1440,1728,1719,-232,-1078,-165,-770,-187,-1136,224,-248,-426,5,12,155
68676,1106,25,80,83,908,-1670,-3496,-1129,-51,23,0,7,2,669,14844,735,50,276,14844,1519,1474,1716,1728,-266,-1182,-195,-869,-201,-1109,224,-217,-468,4,15,153
68726,749,-7,-3,-94,1367,-510,-4107,-2411,-35,11,-2,7,2,669,14844,762,285,276,14844,1526,1466,1720,1724,-255,-1043,-195,-795,-161,-958,173,-187,-488,4,16,154
68776,125,-908,95,-175,1239,4188,-6060,-2472,18,-59,-2,8,2,669,14844,761,103,276,14844,1555,1462,1707,1717,-154,-1119,-117,-852,-134,-1248,234,-274,-607,4,18,158
68826,206,-946,67,-115,1062,6264,-1421,-1251,15,-66,0,8,2,671,14933,771,248,284,14933,1546,1463,1726,1708,-165,-1103,-127,-850,-220,-1215,234,-261,-651,3,19,157
68876,424,-750,34,82,830,3517,1203,-824,15,-52,0,8,2,670,14889,398,166,284,14933,1542,1479,1715,1715,-280,-985,-111,-392,-302,-1002,224,-227,-761,3,24,151
68926,180,-650,-3,108,745,7057,2545,-1557,47,-49,0,9,2,672,14978,792,2011,287,14978,1567,1470,1716,1704,-267,-1074,-211,-851,-359,-1157,0,-239,-744,3,25,153
68976,320,-258,103,54,887,9743,5536,-641,27,-6,-2,9,1,671,14933,831,193,287,14978,1555,1470,1720,1709,-298,-1086,-247,-902,-410,-1167,163,-290,-729,3,26,153
69026,328,-262,57,-26,1081,6080,3766,-458,16,-9,-2,9,2,671,14933,844,-90,284,14933,1550,1475,1731,1695,-250,-1094,-211,-923,-356,-1152,204,-281,-722,3,26,154
69076,1120,760,-101,218,657,3578,287,-336,-23,62,-2,8,2,671,14933,823,-170,284,14933,1555,1478,1707,1713,-269,-1141,-221,-939,-206,-1082,234,-255,-729,2,28,156
69126,1071,792,-26,68,860,2235,-4351,579,102,-21,0,37,-18,671,14933,846,970,284,14933,1538,1501,1687,1730,-281,-1169,-238,-989,-214,-1207,173,-200,-839,3,34,157
69176,825,78,84,-44,1031,8461,-444,-336,215,-127,-2,57,-28,671,14933,857,-28,287,14978,1555,1491,1706,1709,-263,-1186,-225,-1017,-323,-1329,193,-214,-876,4,35,159
69226,1279,-143,115,69,840,11085,7855,-397,94,-117,-2,39,-23,671,14933,842,-136,284,14933,1548,1489,1719,1699,-273,-1215,-230,-1023,-423,-1305,173,-242,-902,4,35,162
69276,1516,545,-88,11,637,4188,7184,-519,25,-48,0,31,-16,671,14933,862,-150,280,14889,1543,1492,1715,1701,-359,-1091,-310,-941,-437,-997,214,-234,-882,4,36,156
69326,1232,905,133,6,1007,-2952,2484,213,15,71,0,25,-4,670,14889,829,-151,280,14889,1534,1510,1705,1705,-302,-1075,-250,-891,-305,-924,193,-236,-871,4,36,154
69376,876,467,128,74,744,-3013,-3008,1921,52,46,-2,24,-2,670,14889,876,-1142,284,14933,1561,1472,1709,1711,-354,-958,-310,-839,-366,-937,183,-173,-838,5,36,156
69426,729,448,-83,127,972,5653,3827,884,66,19,0,23,-2,671,14933,885,94,284,14933,1550,1488,1721,1696,-245,-1053,-217,-932,-292,-1063,193,-173,-816,5,37,152
69476,427,614,-69,-9,1221,6569,4132,335,114,43,-2,30,0,671,14933,884,250,284,14933,1551,1487,1721,1695,-237,-1059,-210,-936,-264,-1091,153,-180,-861,6,37,154
69526,711,1079,137,-2,748,6691,1691,579,120,106,0,36,-1,672,14978,903,280,287,14978,1541,1502,1708,1703,-221,-1007,-200,-910,-215,-1078,0,-216,-872,6,37,153
69576,882,944,161,-13,881,8522,-1909,-275,164,92,-2,48,-2,672,14978,933,200,280,14889,1558,1479,1710,1704,-202,-994,-189,-927,-114,-1029,193,-241,-860,6,37,156
69626,1017,814,87,-106,913,11879,-4046,762,314,84,0,82,0,673,15022,907,102,291,15022,1552,1492,1713,1702,-108,-867,-98,-786,-59,-1071,193,-238,-848,5,37,153
69676,1170,375,46,-116,923,18959,-4229,1555,306,40,0,83,0,673,15022,923,207,291,15022,1548,1486,1717,1710,-65,-894,-60,-825,-56,-1145,214,-158,-814,4,37,153
69726,1529,-209,-49,0,991,17189,-2214,640,373,-19,2,100,0,672,14978,907,1906,287,14978,1544,1507,1708,1708,-194,-791,-176,-718,-153,-980,224,-156,-914,6,41,156
69776,2284,-169,-31,107,745,18471,-4717,579,318,-10,0,99,1,673,15022,927,115,291,15022,1571,1478,1699,1715,-196,-782,-181,-725,-117,-936,214,-193,-876,5,40,156
69826,2759,-10,-70,-44,1266,13954,-2153,90,182,-2,-2,85,0,673,15022,935,767,291,15022,1552,1495,1708,1707,-208,-869,-194,-813,-151,-936,193,-197,-861,5,40,155
69876,2775,190,-52,-88,959,7179,-444,-580,99,15,-2,70,0,673,15022,928,-32,291,15022,1539,1503,1719,1703,-129,-747,-119,-693,-125,-677,214,-234,-849,4,39,153
69926,2260,-172,47,-99,1055,465,-5022,945,86,-8,-2,59,0,672,14978,916,-595,287,14978,1543,1496,1707,1714,-129,-668,-118,-612,-101,-586,224,-202,-759,4,37,154
69976,2023,-416,-13,63,965,160,-3191,396,88,-33,0,52,0,673,15022,922,-714,291,15022,1540,1509,1705,1712,-59,-491,-54,-452,-42,-412,234,-144,-654,3,36,150
70026,1785,-388,-164,-49,1058,1747,-628,213,67,-50,0,46,0,673,15022,918,-56,291,15022,1559,1499,1706,1703,-141,-334,-129,-307,-146,-244,224,-123,-625,3,34,155
70076,1573,204,-161,14,1168,1198,1019,457,1,10,0,27,1,672,14978,944,808,287,14978,1546,1511,1706,1701,-127,-320,-120,-302,-81,-170,244,-187,-613,3,32,150
70126,1343,187,202,-82,964,-5698,-1726,457,36,38,0,33,0,672,14978,922,470,287,14978,1537,1509,1708,1708,-97,-267,-89,-246,-50,-58,234,-218,-589,2,31,149
70176,947,-127,139,4,917,-4539,-2459,1067,78,5,0,32,0,672,14978,921,-209,291,15022,1541,1507,1706,1711,-162,-71,-149,-66,-117,50,224,-196,-496,1,28,148
70226,648,-174,-35,111,887,-327,-1665,1921,115,-18,-4,32,0,673,15022,926,115,291,15022,1540,1517,1696,1715,-64,-100,-59,-93,-25,8,255,-172,-431,1,26,149
70276,296,-393,-1,34,1065,-999,-3801,1189,137,-30,0,32,0,673,15022,932,500,287,14978,1541,1525,1699,1702,-115,-25,-107,-23,-142,0,255,-123,-332,1,23,149
70326,135,-325,-101,-92,992,1747,2423,274,174,-71,-2,39,-6,672,14978,939,22,287,14978,1549,1522,1702,1694,-88,52,-83,49,-124,116,255,-129,-314,1,21,148
70376,290,-132,-102,-80,898,3090,3339,1189,168,-56,0,40,-6,671,14933,928,-228,287,14978,1545,1515,1700,1704,-32,187,-30,174,-89,219,255,-191,-211,0,18,151
70426,320,34,123,82,1143,2540,-567,1983,178,-13,0,39,-5,674,15067,947,-175,296,15067,1542,1539,1691,1705,-68,44,-65,41,-58,87,204,-201,-200,0,17,145
70476,348,328,57,48,1280,-83,-1543,945,175,6,-2,40,-5,672,14978,330,-636,291,15022,1552,1519,1699,1701,-74,210,-24,69,-50,278,244,-214,-186,0,14,145
70526,713,392,-77,86,833,38,-2581,2227,146,-1,0,39,-5,671,14933,919,-615,284,14933,1546,1536,1693,1698,-89,384,-82,353,-83,427,234,-259,-126,-1,13,147
70576,730,327,-54,41,997,-1914,-2947,2837,98,-6,-2,32,-6,672,14978,929,293,284,14933,1538,1527,1693,1705,-193,446,-179,414,-186,499,214,-299,-21,-1,9,150
70626,810,314,-55,148,967,-5149,-4107,2105,28,2,-2,17,-4,672,14978,950,97,287,14978,1544,1521,1699,1703,-208,558,-197,530,-169,668,234,-239,44,-1,7,148
70676,475,-47,-12,192,886,-4844,-2764,1006,68,-25,0,18,-4,672,14978,930,-668,291,15022,1540,1532,1692,1707,-269,496,-250,461,-223,642,224,-194,142,-1,4,152
70726,58,-204,49,-130,1248,-3623,-2031,213,27,-23,0,9,-2,672,14978,932,-150,287,14978,1549,1527,1693,1703,-240,664,-223,619,-243,750,204,-174,235,-2,2,151
70776,91,-618,48,-46,1011,-5698,-933,823,30,-60,0,9,-2,673,15022,987,-32,291,15022,1527,1534,1702,1706,-209,697,-206,688,-260,791,204,-179,271,-1,0,148
70826,-244,-555,18,-94,934,-4478,3156,90,54,-48,-2,9,0,672,14978,929,151,287,14978,1536,1526,1711,1696,-266,838,-247,778,-349,883,224,-239,352,-1,-4,149
70876,-143,-107,-13,-104,971,-4539,-200,1799,45,-14,0,9,0,672,14978,1677,376,291,15022,1540,1520,1690,1719,-165,928,-277,1556,-194,938,234,-271,439,-1,-8,154
70926,387,111,20,240,965,-5149,-2153,1555,33,23,0,9,2,672,14978,899,642,287,14978,1528,1520,1692,1704,-230,713,-207,641,-211,779,244,-264,502,-1,-11,149
70976,28,-53,-82,239,1025,-2647,-872,90,65,-19,0,9,-1,673,15022,912,-553,287,14978,1540,1515,1704,1705,-317,881,-289,804,-320,923,173,-240,594,-1,-13,150
71026,-79,-297,50,-82,1123,1869,226,-92,42,-18,-2,8,0,672,14978,908,-627,287,14978,1555,1515,1703,1698,-303,951,-275,863,-362,902,204,-218,667,-1,-14,150
71076,189,-590,129,-84,1021,-571,4620,-397,23,-41,0,9,0,673,15022,901,-102,287,14978,1532,1517,1721,1693,-301,1035,-271,933,-376,1061,183,-240,685,0,-16,153
71126,280,395,-101,6,824,892,5170,518,25,16,2,9,0,672,14978,913,-46,287,14978,1542,1503,1726,1690,-199,1091,-182,996,-306,1047,173,-294,684,0,-18,146
71176,501,719,-40,-69,894,-3196,653,1799,-8,52,-2,9,-1,673,15022,893,197,287,14978,1530,1516,1702,1714,-317,1121,-283,1001,-306,1160,214,-292,715,0,-19,152
71226,714,909,-109,172,1111,-1731,-1909,945,0,78,0,9,1,671,14933,896,43,284,14933,1545,1510,1707,1706,-355,1184,-318,1061,-337,1182,142,-280,732,0,-21,151
71276,241,841,-114,175,1212,-2525,-2703,90,37,66,0,9,0,674,15067,505,-711,291,15022,1543,1533,1694,1702,-274,1012,-139,512,-213,1067,122,-197,771,0,-22,152
71326,54,202,93,-4,1005,-22,-872,335,40,31,2,9,0,672,14978,868,-116,287,14978,1543,1511,1707,1702,-264,1177,-229,1021,-263,1161,214,-206,855,0,-23,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,15022,777,-407,291,15022,1551,1527,1692,1703,-3,1365,-2,1060,256,1281,0,-63,991,4,-41,153,,,,,,,,,,,,,,
72126,-1877,1513,91,-20,1010,-5271,-4534,579,-95,34,0,-51,-22,672,14978,738,-39,287,14978,1523,1528,1710,1702,-3,1365,-2,1007,256,1281,0,-93,959,4,-41,151
72176,-1503,895,-36,220,970,-7896,-7586,762,-80,-25,0,-46,-20,672,14978,814,-98,287,14978,1522,1534,1694,1714,334,920,272,749,494,866,122,-71,910,2,-41,152
72226,-1488,610,-17,166,993,-5088,-8806,884,21,-27,0,-25,-16,673,15022,743,220,291,15022,1517,1538,1699,1711,315,984,234,731,470,864,142,-20,1042,0,-44,152
72276,-996,495,-175,21,946,2785,-5999,-275,53,-48,-2,-7,-15,672,14978,780,-349,287,14978,1551,1506,1696,1711,406,1102,317,859,551,902,0,20,1010,-2,-43,151
72672,14978,728,-317,287,14978,1530,1542,1690,1709,481,833,350,606,639,631,183,60,960,-4,-41,149,,,,,,,,,,,,,,
72376,432,351,47,-162,1009,6447,-3557,-275,73,0,0,25,-7,672,14978,735,-289,287,14978,1536,1526,1691,1713,583,779,428,572,689,493,173,11,877,-6,-39,147
72426,712,-1,11,-125,924,8339,-6426,29,52,-41,-2,25,-9,672,14978,719,-239,287,14978,1539,1504,1703,1719,708,695,509,500,813,432,173,24,820,-8,-38,146
72476,1410,-257,-185,67,836,7545,-3130,396,11,-82,0,25,-7,672,14978,726,-287,287,14978,1523,1508,1710,1717,675,635,490,461,758,491,112,122,777,-12,-35,151
72526,1551,-265,-5,78,871,3395,-1848,-458,-1,-58,2,25,-6,672,14978,691,-70,287,14978,1531,1511,1691,1731,754,553,521,382,843,455,142,138,762,-13,-33,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72826,1050,2,5,-131,912,1198,3705,-1373,14,-39,2,24,-7,674,15067,632,-334,296,15067,1519,1491,1728,1721,1040,168,657,106,1110,141,0,246,394,-29,-19,148
72876,1116,756,-94,62,831,5775,-567,-2289,32,17,0,24,-7,672,14978,628,949,287,14978,1528,1484,1716,1724,816,-11,512,-7,933,-109,153,319,374,-31,-17,148
72926,1130,482,-142,3,993,6752,-3679,-2960,28,-8,0,25,-7,672,14978,621,-446,287,14978,1519,1499,1694,1741,883,-179,548,-111,1026,-268,122,361,328,-32,-15,154
72976,1146,-142,52,37,758,8278,-2703,-3021,32,-42,0,25,-7,672,14978,617,-281,291,15022,1520,1488,1711,1736,883,-179,544,-110,1026,-268,0,352,261,-34,-12,153
73026,1185,-103,138,-52,959,8644,470,-3632,14,-29,-2,24,-6,673,15022,615,-244,291,15022,1515,1503,1715,1725,883,-179,543,-110,1026,-268,0,338,234,-35,-10,154
73076,1183,281,-62,-127,1246,8095,-3252,-1801,9,-3,0,24,-4,673,15022,611,-191,287,14978,1521,1485,1712,1733,1270,-124,776,-76,1232,-224,0,409,193,-37,-8,153
73126,1004,-75,106,62,1098,9254,-689,-2533,77,3,0,31,0,672,14978,619,-155,287,14978,1513,1461,1731,1736,1270,-124,786,-77,1232,-224,0,379,188,-39,-7,149
73176,1658,344,-212,114,912,12855,531,-2106,20,7,-2,30,0,672,14978,594,-449,291,15022,1552,1434,1724,1734,1270,-124,754,-74,1232,-224,0,426,162,-40,-5,151
674,15067,567,-357,296,15067,1528,1499,1703,1734,1270,-124,720,-70,1232,-224,0,434,150,-41,-4,153,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,15022,549,434,287,14978,1519,1491,1711,1731,1270,-124,697,-68,1232,-224,0,481,118,-47,0,153,,,,,,,,,,,,,,
73426,1241,-627,135,103,1050,1259,-2886,-2899,-82,108,-2,3,30,672,14978,533,-293,287,14978,1548,1479,1722,1709,1876,-233,1000,-124,1863,-235,183,457,104,-49,0,159
73476,945,260,-224,-70,985,-1853,-8806,-458,-71,185,-4,4,36,672,14978,1800,760,291,15022,1538,1485,1709,1726,1373,-321,2472,-579,1537,-271,163,534,35,-56,3,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-178,-73,7,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74276,-382,-534,10,34,1127,2540,-31267,-1557,76,441,0,7,94,707,16579,367,-16,419,16485,1552,1547,1715,1776,1828,-357,671,-131,2037,-139,0,546,-130,-74,7,153
