c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
7676,9,-460,-85,236,1261,8648,13363,-3909,49,-50,0,5,0,637,13458,659,-56,152,13500,1526,1500,1671,1638,-2154,-144,-1419,-94,-2320,-235,173,-1000,55,50,-89,155
7726,499,-621,84,290,737,4803,8846,-2567,20,-40,0,4,1,637,13458,666,-39,148,13458,1538,1468,1684,1635,-2180,-154,-1452,-103,-2406,-238,193,-1094,57,63,-82,155
7776,570,-608,-104,-39,1289,6634,9822,-3360,-30,-59,-4,4,1,636,13416,686,12,139,13374,1521,1488,1669,1643,-2326,-106,-1596,-73,-2496,-204,193,-1162,2,82,-77,157
7826,525,-651,45,314,884,1446,9273,-3116,6,-53,-2,3,0,636,13416,688,-3,143,13416,1551,1479,1674,1622,-2323,-41,-1598,-28,-2542,-75,214,-1247,77,93,-74,151
7876,477,-527,-65,-153,918,6085,7076,-3116,-42,-8,0,2,9,636,13416,679,-60,143,13416,1534,1480,1673,1638,-2442,-51,-1658,-34,-2642,-146,234,-1389,8,105,-70,155
7926,326,-512,-7,0,1133,-750,2742,-2933,-15,39,2,2,17,636,13416,661,-130,143,13416,1526,1484,1675,1635,-2293,-24,-1515,-16,-2362,-50,234,-1444,40,110,-68,154
7976,280,-275,-31,-201,1029,3216,3109,-2811,61,58,2,20,17,636,13416,657,-151,143,13416,1545,1489,1673,1621,-2563,-40,-1684,-26,-2658,-161,214,-1565,7,116,-65,158
8026,-199,-823,56,-267,1245,10784,-125,-2933,14,182,-6,2,50,636,13416,656,-84,143,13416,1565,1439,1676,1638,-2593,-28,-1701,-18,-2545,-259,214,-1550,-24,120,-66,161
8076,326,-1025,224,-41,892,10479,-6046,-2872,-81,212,2,-10,55,636,13416,651,-84,148,13458,1540,1486,1676,1628,-2483,-39,-1616,-25,-2402,0,214,-1652,-42,125,-65,160
8126,291,-1661,-54,-163,756,-1971,-2872,-3604,-111,44,2,-12,39,637,13458,654,-78,148,13458,1531,1464,1678,1651,-2543,-8,-1663,-5,-2506,94,193,-1656,-116,126,-67,161
8176,147,-1815,177,55,1111,-262,2803,-3543,-105,24,2,-19,34,637,13458,646,-138,143,13416,1542,1464,1699,1615,-2771,40,-1790,26,-2848,134,153,-1730,-56,129,-71,159
8226,413,-1094,-38,40,979,1263,8114,-3238,-126,10,2,-18,23,636,13416,621,-165,143,13416,1529,1474,1695,1623,-2835,68,-1760,42,-2944,213,0,-1798,-56,130,-74,156
8276,-44,-725,-105,-96,822,-6121,7381,-6046,-101,0,0,-18,16,635,13374,617,-189,143,13416,1517,1465,1702,1632,-2766,155,-1706,95,-2814,255,0,-1779,2,128,-80,156
8326,-93,-184,87,61,1203,-1849,6893,-2628,-46,40,0,-11,10,635,13374,610,-234,139,13374,1523,1450,1705,1632,-2766,155,-1687,94,-2814,255,0,-1812,27,124,-82,155
8376,66,-171,-190,14,1059,958,4146,-3848,-87,17,2,-16,10,636,13416,592,-277,148,13458,1536,1465,1700,1623,-2690,23,-1592,13,-2722,61,112,-1736,84,119,-82,154
8426,-333,413,54,204,1412,-1788,5001,-3909,-15,45,2,-11,1,635,13374,585,-272,139,13374,1486,1470,1715,1639,-2863,139,-1675,81,-2996,264,204,-1749,127,117,-80,158
8476,-498,435,-170,-34,1067,-1605,5489,-4215,-15,30,2,-11,2,637,13458,566,-281,143,13416,1532,1450,1702,1630,-2945,255,-1666,144,-3020,261,0,-1644,165,117,-81,159
8526,-350,323,208,324,1274,836,5550,-4276,-16,56,0,-14,2,635,13374,583,-168,139,13374,1533,1467,1703,1620,-2483,62,-1447,36,-2626,47,183,-1635,201,115,-77,155
8576,-363,552,-106,173,1146,-3924,4879,-3970,-20,41,2,-13,0,639,13543,585,-150,143,13416,1521,1486,1687,1629,-2794,253,-1634,148,-2825,306,183,-1533,234,120,-73,161
8626,-659,172,167,125,1439,-5145,2864,-4398,61,32,2,0,1,637,13458,570,-162,148,13458,1509,1475,1690,1649,-2879,276,-1641,157,-2942,315,193,-1507,213,122,-71,157
8676,-858,-142,99,199,1217,1141,5428,-3543,121,-3,2,5,0,637,13458,570,-124,148,13458,1524,1470,1687,1642,-2570,54,-1464,30,-2649,21,122,-1417,272,125,-67,154
8726,-425,-247,234,49,1115,2606,4818,-5679,71,4,2,5,1,637,13458,542,-135,148,13458,1532,1473,1685,1639,-2595,259,-1406,140,-2701,184,193,-1388,247,128,-63,155
8776,-676,-354,131,206,1614,1812,4818,-2994,105,-21,2,6,0,638,13500,561,-92,148,13458,1509,1480,1696,1638,-2907,199,-1631,111,-3041,258,153,-1363,248,136,-56,158
8826,-600,-711,61,-10,738,958,6893,-4581,83,-54,2,6,0,638,13500,564,-75,152,13500,1509,1487,1690,1639,-2728,18,-1538,10,-2868,0,173,-1309,228,138,-52,150
8876,-914,-457,33,-106,740,2484,7564,-5435,95,-32,2,5,1,637,13458,517,-92,148,13458,1488,1480,1715,1634,-2732,194,-1412,100,-2888,185,204,-1294,251,144,-47,156
8926,-955,-199,-88,-215,1067,1385,6527,-5374,96,-25,2,6,0,637,13458,538,-75,148,13458,1501,1469,1705,1647,-2782,403,-1496,216,-2903,275,0,-1240,247,148,-46,156
8976,-470,-252,-94,-117,665,2117,4268,-4764,45,-35,2,4,0,647,13884,493,-34,155,13543,1505,1468,1701,1651,-2653,351,-1308,173,-2714,309,142,-1236,235,154,-41,157
9026,64,-652,-119,193,1076,-933,2376,-5374,43,-70,0,6,0,673,15022,524,-24,291,15022,1516,1533,1733,1679,-2287,331,-1198,173,-2356,417,173,-1204,309,157,-38,156
9076,-478,-766,-177,-202,1020,-750,2559,-4276,50,-83,-2,5,0,673,15022,518,-117,291,15022,1536,1497,1747,1681,-2827,353,-1464,183,-2932,339,234,-1214,326,160,-35,161
9126,-376,-828,0,-32,987,9625,3658,-4947,65,-71,-2,6,0,672,14978,491,-28,287,14978,1542,1486,1735,1693,-2913,743,-1430,365,-2976,650,153,-1284,269,166,-35,155
9176,-273,-1384,105,-58,553,9564,2193,-5802,52,-104,-2,6,0,672,14978,499,-13,291,15022,1550,1490,1731,1691,-2613,523,-1304,261,-2680,357,173,-1316,268,166,-35,159
9226,191,-1232,-205,-173,1198,7977,972,-4642,3,-124,0,6,0,671,14933,494,5,284,14933,1540,1493,1731,1694,-2934,229,-1449,113,-3005,0,0,-1275,217,170,-33,152
9276,747,-1388,-112,107,1097,7000,-186,-5924,-22,-123,-4,6,2,673,15022,498,69,284,14933,1538,1505,1730,1683,-2891,472,-1439,235,-2854,445,214,-1330,240,176,-31,160
9326,434,-1922,255,-108,1191,2117,1278,-3238,-15,-146,2,6,0,673,15022,517,76,291,15022,1576,1487,1726,1674,-3122,626,-1614,323,-3099,628,0,-1391,219,180,-33,157
9376,868,-1254,101,234,1433,11151,6282,-4031,-87,-103,0,-6,0,673,15022,481,37,287,14978,1573,1478,1721,1687,-2869,654,-1380,314,-2944,490,204,-1392,234,181,-35,160
9426,1333,-1078,-79,-6,1180,653,606,-3665,-185,-96,-2,-13,1,673,15022,488,60,291,15022,1531,1516,1719,1692,-3131,589,-1528,287,-3124,658,234,-1381,283,184,-36,159
9476,509,-1219,97,-129,1445,-8197,3475,-3848,-127,-99,-2,-13,0,672,14978,491,134,291,15022,1556,1513,1721,1679,-2906,739,-1426,363,-2951,763,224,-1392,296,186,-38,163
9526,415,-1712,92,-62,1256,-323,8846,-2689,-108,-145,0,-13,0,672,14978,530,145,287,14978,1578,1509,1724,1657,-2983,780,-1581,413,-3152,788,112,-1444,264,187,-41,161
9576,643,-1010,3,238,1385,-5999,8785,-1895,-49,-90,-35,-1,0,673,15022,510,186,287,14978,1564,1481,1730,1685,-2682,783,-1370,400,-2833,792,244,-1421,358,187,-43,160
9626,532,-537,41,-44,1269,531,3719,3658,-22,-42,-240,5,0,672,14978,533,248,287,14978,1518,1473,1734,1722,-2937,669,-1565,356,-2951,637,183,-1425,386,190,-43,157
9676,205,-616,-17,-101,1388,-3741,301,10555,0,-45,-240,5,2,642,13670,548,293,284,14933,1552,1496,1720,1689,-2650,663,-1452,363,-2692,717,142,-1453,383,190,-42,159
9726,303,-916,232,-11,1146,897,850,13668,0,-58,-444,5,0,640,13585,552,279,159,13585,1468,1394,1747,1697,-2581,632,-1425,348,-2638,620,173,-1457,341,190,-42,156
9776,552,-577,43,20,819,-3680,1888,22213,-20,-43,-490,5,0,613,12463,597,301,132,13290,1472,1446,1700,1672,-2223,458,-1327,273,-2196,612,193,-1436,335,187,-39,158
9826,332,-627,-49,-14,1332,-3924,-552,22579,-119,-48,-515,-17,2,602,12020,579,291,7,12020,1394,1390,1712,1679,-2139,417,-1238,241,-2101,556,255,-1417,323,183,-37,162
9876,-405,-1399,-114,22,879,-5572,3048,29903,-50,-135,-594,-17,0,603,12060,615,282,7,12020,1442,1414,1678,1629,-2192,369,-1348,227,-2252,512,214,-1371,268,178,-37,163
9926,-293,-887,-97,7,892,-4168,6832,29659,-138,-89,-458,-32,0,603,12060,630,191,11,12060,1550,1479,1624,1550,-1874,439,-1180,277,-1969,563,244,-1411,273,173,-36,161
9976,-739,-680,-133,68,854,-5938,-797,22213,-197,-65,-289,-53,2,603,12060,624,143,11,12060,1510,1454,1622,1609,-1764,447,-1100,279,-1718,604,244,-1344,230,165,-38,163
10026,-762,-677,-230,-71,846,-17474,1644,17147,-283,-81,-240,-67,1,602,12020,644,155,7,12020,1517,1512,1606,1576,-1833,359,-1180,231,-1797,696,255,-1298,234,160,-38,165
10076,-1493,-519,-117,-261,636,-19854,423,12996,-351,-61,-58,-87,0,603,12060,651,114,7,12020,1571,1514,1595,1525,-1598,372,-1040,242,-1613,697,255,-1190,296,155,-37,165
10126,-2444,230,-249,27,638,-19549,423,4085,-285,-14,-2,-99,0,603,12060,648,72,11,12060,1524,1508,1599,1572,-1562,391,-1012,253,-1491,765,255,-1144,307,152,-36,160
10176,-3280,-356,169,-212,728,-17535,-2567,3780,-271,-7,-2,-105,0,603,12060,654,-38,11,12060,1523,1487,1616,1577,-1514,388,-990,254,-1461,598,244,-1080,271,147,-34,164
10226,-3530,-304,-136,66,661,-15887,-3482,3109,-216,-39,0,-106,1,602,12020,643,-101,7,12020,1532,1475,1602,1590,-1408,268,-905,172,-1315,497,255,-1029,239,145,-33,163
10276,-3560,-854,-67,-79,314,-13934,-3726,3170,-168,-88,-2,-90,1,613,12463,655,-135,44,12382,1508,1493,1639,1592,-1352,211,-885,138,-1342,371,255,-949,226,141,-31,163
10326,-4185,-1241,50,-148,932,-8502,-1529,1705,98,-100,-2,-50,0,648,13927,635,-175,192,13927,1494,1549,1654,1641,-1397,32,-887,20,-1346,143,234,-912,193,139,-27,161
10376,-3808,-1453,-25,-173,817,5291,972,667,204,-129,-16,-23,0,670,14889,618,-227,280,14889,1602,1511,1687,1665,-1245,15,-769,9,-1355,-259,244,-863,143,136,-23,160
10426,-2542,-1028,37,132,1224,20428,6282,2498,214,-91,-2,-6,0,671,14933,620,-238,284,14933,1598,1522,1700,1651,-1284,-100,-796,-62,-1362,-448,234,-909,68,134,-20,162
10476,-1152,-566,162,-23,1211,16705,2437,-1529,107,-30,0,0,1,673,15022,599,-205,291,15022,1600,1504,1696,1675,-1242,-216,-744,-129,-1228,-406,244,-880,5,129,-17,161
10526,-484,-257,152,71,1130,7489,-1773,-980,66,-4,-2,2,0,672,14978,611,-116,287,14978,1562,1523,1697,1689,-1220,-171,-745,-104,-1091,-243,224,-887,-42,126,-15,159
10576,15,-467,215,-47,1177,6085,-5130,-64,7,-17,0,2,0,672,14978,612,-39,287,14978,1572,1507,1714,1674,-1116,-153,-683,-93,-1016,-230,224,-817,-96,120,-14,154
10626,-388,-724,63,202,785,3765,-5191,-1712,82,-50,-2,4,0,671,14933,619,-14,284,14933,1561,1523,1701,1685,-1086,-180,-672,-111,-989,-267,224,-791,-49,117,-14,158
10676,-427,-1356,28,-97,524,2606,-2811,-247,41,-110,-4,4,0,673,15022,607,-10,287,14978,1582,1511,1693,1685,-951,-265,-577,-160,-1010,-375,224,-681,-45,113,-10,159
10726,-181,-1430,195,340,1130,12615,1705,545,75,-100,-2,4,2,673,15022,593,49,291,15022,1585,1491,1708,1681,-984,-171,-583,-101,-1021,-351,244,-718,-52,110,-9,158
10776,92,-1150,33,-67,1023,11639,3719,-797,17,-93,-4,5,1,674,15067,591,48,291,15022,1582,1486,1708,1692,-924,-316,-546,-187,-969,-493,234,-732,-103,106,-6,155
10826,491,-702,11,-161,832,10968,3841,-552,-34,-59,0,4,0,673,15022,622,135,291,15022,1577,1524,1700,1676,-864,-346,-537,-215,-946,-405,255,-676,-162,103,-5,156
10876,296,-820,-123,-163,972,2667,4940,-2933,-14,-84,0,5,0,674,15067,620,160,291,15022,1568,1527,1708,1672,-776,-216,-481,-134,-866,-365,244,-619,-80,98,-2,156
10926,331,-539,-142,-156,966,1080,6466,-1224,-14,-62,-4,6,0,673,15022,635,207,291,15022,1570,1527,1709,1669,-724,-324,-459,-205,-841,-355,255,-557,-113,95,0,157
10976,642,-154,-41,258,1180,3094,4085,57,-2,-8,0,6,2,672,14978,641,186,284,14933,1577,1533,1694,1668,-657,-357,-421,-228,-658,-354,255,-532,-173,91,0,150
11026,1010,-362,96,78,1242,1568,-3848,-797,-44,-26,-2,7,0,673,15022,672,231,291,15022,1578,1529,1688,1679,-615,-297,-413,-199,-508,-347,244,-556,-122,88,1,155
11076,492,-708,161,-48,1067,-262,-5313,1094,-20,-38,0,5,1,670,14889,675,292,287,14978,1571,1512,1701,1685,-444,-238,-299,-160,-379,-129,255,-453,-186,81,1,155
11126,-105,-1208,-93,162,1221,-79,-3604,240,47,-110,0,4,0,672,14978,676,305,287,14978,1596,1512,1687,1678,-409,-103,-276,-69,-344,-201,255,-401,-94,79,0,153
11176,-259,-1382,76,-73,831,2178,-2689,-247,39,-109,0,4,0,668,14800,694,318,271,14800,1580,1529,1681,1669,-348,-248,-241,-172,-304,-245,234,-372,-126,74,1,155
11226,21,-1161,9,75,1243,1263,-1224,1400,39,-126,0,6,-4,669,14844,703,347,276,14844,1595,1504,1690,1671,-321,-207,-226,-146,-283,-248,255,-390,-137,70,1,153
11276,-231,-1320,313,118,1183,4254,-2017,1033,-194,-114,-2,-45,-4,658,14360,743,368,231,14360,1609,1467,1678,1658,-283,-233,-210,-173,-228,-135,255,-416,-150,65,2,163
11326,-160,-859,-163,80,1054,-19915,179,-1834,-468,-106,-4,-96,-2,647,13884,761,378,188,13884,1553,1491,1669,1658,-193,-79,-147,-60,-186,246,244,-361,-242,60,0,160
11376,-807,-820,-95,159,785,-33587,-2994,1400,-400,-98,-2,-95,-2,647,13884,776,327,184,13841,1487,1536,1674,1666,-127,3,-99,3,-130,624,244,-332,-152,54,-4,155
11426,-2710,-318,-245,-95,1027,-26934,-4337,667,-153,-60,2,-74,-2,646,13841,789,341,184,13841,1548,1506,1661,1659,-120,0,-95,0,-68,343,255,-332,-160,49,-7,155
11476,-3047,-568,-160,166,1263,-14300,-4154,240,-56,-68,2,-67,-1,647,13884,786,339,188,13884,1537,1537,1647,1656,-66,-146,-52,-115,-33,59,255,-177,-124,43,-10,159
11526,-3597,-1636,109,-93,760,-16131,-247,-64,0,-50,0,-60,16,641,13628,832,337,163,13628,1487,1559,1660,1642,-79,-195,-66,-162,-68,111,255,-119,-104,42,-9,155
11576,-4236,-1057,30,-52,969,-6793,-3360,545,162,-30,2,-41,11,638,13500,855,338,152,13500,1575,1474,1631,1656,-63,-271,-54,-231,-8,-298,255,-99,-162,40,-6,155
11626,-3584,-1291,-98,-72,1149,2667,-5313,1949,135,-121,2,-35,0,638,13500,861,324,152,13500,1530,1501,1655,1654,-17,-297,-14,-256,-8,-372,255,-44,-142,40,-4,157
11676,-3152,-1977,56,-22,1011,5596,8052,1156,211,-173,-2,-13,0,639,13543,899,312,155,13543,1504,1520,1665,1649,-71,-360,-64,-324,-170,-426,255,-25,-148,41,1,157
11726,-3352,-2006,144,-172,930,16094,8297,1461,314,-166,0,5,0,639,13543,904,280,155,13543,1545,1508,1647,1644,-68,-467,-62,-422,-162,-667,255,-74,-222,41,5,156
11776,-2315,-1151,-112,-112,901,15057,5916,2254,231,-117,-2,6,0,638,13500,927,294,155,13543,1576,1491,1641,1636,0,-516,0,-479,-58,-754,255,-89,-347,39,11,154
11826,-795,-824,173,109,1115,6451,4879,1156,115,-59,0,6,0,636,13416,950,278,143,13416,1532,1520,1646,1646,15,-587,15,-557,-8,-692,255,-16,-395,38,12,149
11876,-921,-1337,104,158,1020,6268,4818,2437,128,-107,0,5,0,636,13416,967,253,143,13416,1555,1501,1646,1631,22,-507,21,-491,0,-562,255,17,-361,37,17,149
11926,-1416,-1369,101,-236,956,10723,5245,3292,133,-106,-2,5,1,637,13458,953,239,148,13458,1548,1478,1652,1649,53,-642,50,-612,-19,-848,255,-18,-386,36,21,155
11976,-853,-990,85,-37,791,13836,6038,1766,108,-79,0,6,0,637,13458,963,126,143,13416,1550,1479,1660,1638,51,-559,49,-538,0,-779,255,-19,-498,33,26,147
12026,-56,-618,-74,-92,1124,9869,2193,2193,28,-52,-2,5,2,637,13458,961,84,148,13458,1535,1484,1664,1632,77,-598,74,-575,0,-733,255,33,-498,32,28,145
12076,65,-985,-147,-1,1211,7061,7930,1033,28,-68,-2,6,6,637,13458,968,77,148,13458,1526,1501,1665,1640,27,-557,26,-539,19,-678,255,114,-472,33,31,146
12126,-766,-1463,66,-276,904,10723,2254,1644,74,-78,0,6,9,635,13374,969,82,139,13374,1540,1497,1652,1637,194,-686,188,-665,146,-770,255,121,-430,33,35,151
12176,-737,-880,-29,-282,658,12738,2987,545,61,-38,0,6,9,634,13332,996,87,139,13374,1547,1488,1647,1643,234,-516,233,-514,137,-685,255,106,-475,30,37,150
12226,-315,-153,-138,-41,1061,10601,-736,667,63,11,-4,6,7,635,13374,992,120,139,13374,1545,1492,1645,1645,300,-501,297,-497,308,-617,255,172,-484,27,38,152
12276,-58,-393,-170,-52,1083,6756,-1834,850,34,-4,-2,6,9,635,13374,1003,60,139,13374,1517,1518,1631,1660,351,-484,352,-486,351,-523,255,289,-402,26,39,151
12326,-836,-1516,269,-45,914,3643,3048,-430,102,-93,-4,6,2,635,13374,1018,96,139,13374,1538,1508,1638,1645,316,-523,322,-532,297,-578,255,333,-380,25,41,153
12376,-1118,-1632,33,-78,785,11639,6221,789,125,-136,-2,6,1,634,13332,1027,110,139,13374,1553,1506,1641,1631,421,-501,432,-514,333,-632,255,351,-387,24,47,155
12426,-849,-1420,91,-73,923,9564,8175,362,103,-112,0,6,1,634,13332,995,-2,136,13332,1527,1517,1665,1622,471,-584,469,-581,350,-680,255,375,-444,22,49,150
12476,-279,-1233,-51,66,1253,3460,4329,179,59,-70,-2,5,9,635,13374,1003,-25,139,13374,1556,1509,1625,1640,509,-471,511,-473,531,-522,255,479,-445,20,50,152
12526,-336,-1267,-170,-51,924,-3070,1156,423,54,-121,-2,6,2,635,13374,1021,1,139,13374,1530,1518,1642,1639,577,-427,589,-437,551,-441,255,588,-406,19,50,153
12576,-723,-1078,-1,120,1194,3338,6832,667,100,-92,2,4,1,636,13416,1001,-64,139,13374,1559,1490,1651,1627,612,-369,612,-370,545,-425,255,666,-320,20,50,152
12626,-300,-479,21,295,1220,4254,3231,1583,73,-31,0,4,2,639,13543,999,-20,155,13543,1552,1497,1635,1640,664,-333,663,-333,628,-424,255,679,-266,20,51,150
12676,420,-205,23,32,970,2789,-3,1033,-8,-8,10,4,1,635,13374,989,-38,139,13374,1539,1494,1633,1659,699,-366,691,-362,721,-339,255,680,-300,20,55,145
12726,345,-847,125,19,704,-4351,-4703,57,-5,-52,2,4,0,635,13374,1011,-91,139,13374,1551,1494,1634,1651,794,-235,803,-237,811,-256,255,700,-288,19,55,149
12776,-166,-743,-191,13,1215,-1361,2681,545,39,-79,2,4,0,636,13416,1006,-67,136,13332,1550,1492,1641,1640,813,-152,818,-153,797,-212,255,794,-236,17,54,152
12826,-551,-481,-88,138,1133,-811,240,789,85,-47,0,4,0,636,13416,997,-57,143,13416,1517,1491,1653,1660,908,-238,906,-238,889,-256,255,861,-182,17,54,149
12876,-311,-228,32,33,1100,3521,240,179,56,-13,2,4,0,635,13374,989,-57,139,13374,1550,1472,1651,1649,933,-91,923,-90,943,-101,255,904,-118,18,55,145
12926,28,-221,28,182,1024,5291,-2384,850,42,-12,2,4,0,635,13374,985,-77,139,13374,1521,1491,1657,1652,1034,-139,1018,-137,1036,-111,255,911,-94,16,55,150
12976,-179,-462,-80,-180,851,-628,-675,-430,43,-60,2,9,-2,634,13332,988,-94,139,13374,1533,1483,1646,1661,1119,-97,1106,-96,1081,-93,255,949,-105,13,56,152
13026,-141,-836,-19,-86,719,-933,-2384,179,24,-72,2,4,0,635,13374,985,-139,139,13374,1521,1493,1648,1661,1042,-55,1026,-55,1060,-34,255,985,-83,13,55,150
13076,-529,-393,-190,68,1062,-2215,3231,118,73,-44,0,4,2,634,13332,963,-132,136,13332,1538,1486,1653,1642,1195,24,1151,23,1168,68,255,1082,11,11,54,148
13126,-625,-133,-224,106,1175,408,2315,-736,54,-28,-2,-2,0,636,13416,982,-109,143,13416,1502,1519,1647,1656,1226,-102,1203,-100,1260,-8,255,1130,43,11,56,154
13176,-314,384,86,-37,765,-384,-1163,-736,15,49,4,-1,0,635,13374,975,-95,139,13374,1527,1499,1655,1644,1306,10,1273,10,1371,76,255,1103,60,8,57,144
13226,53,713,66,-26,885,-994,-4337,-858,-25,73,2,-3,0,635,13374,960,-127,139,21374,1720,1694,1792,1800,1378,82,1323,79,1473,117,255,1115,52,4,57,145
13276,72,373,-90,134,1708,-1483,-5985,-3787,-13,37,4,-2,1,636,13416,952,-44,139,18718,1639,1607,1757,1767,1407,100,1339,95,1577,134,255,1189,111,0,56,150
13326,-373,99,29,-268,786,-1422,-6778,-5191,-11,19,2,-2,0,635,13374,944,62,139,14439,1518,1448,1646,1662,1486,132,1403,125,1568,93,255,1271,92,-1,55,149
13376,-386,-13,12,-227,748,3216,-6961,-736,-8,14,2,-2,2,635,13374,937,59,136,15936,1541,1520,1649,1699,1524,206,1428,193,1609,178,255,1237,74,-6,56,148
13426,-810,-472,-121,-182,737,-3314,-7572,-3543,63,-48,4,3,1,635,13374,937,31,139,20684,1623,1608,1726,1766,1483,156,1390,146,1642,110,255,1319,95,-8,54,153
13476,-435,-275,127,-308,1454,5413,-6839,-3421,44,-9,0,4,0,634,13332,961,216,139,9947,1417,1381,1581,1612,1547,264,1487,253,1614,177,255,1335,96,-9,52,151
13526,-117,-226,-151,89,978,164,-6778,240,16,-29,2,0,0,634,13332,969,201,136,13751,1558,1513,1649,1674,1485,163,1439,158,1609,170,255,1389,167,-11,52,150
13576,305,-233,53,-57,755,-3924,-4764,-1895,-218,-8,0,-36,0,635,13374,987,161,143,16592,1605,1532,1697,1720,1554,196,1534,193,1599,416,255,1383,216,-13,52,155
13626,374,-325,-69,-32,904,-17840,-1895,-1651,-596,-4,2,-110,6,635,13374,985,158,139,15064,1610,1570,1734,1751,1520,229,1498,225,1592,723,255,1357,149,-14,51,158
13676,-1007,-229,-130,-50,982,-37249,-5496,-2261,-612,66,2,-136,19,637,13458,1002,201,139,10464,1464,1461,1606,1647,1579,379,1582,380,1716,1021,255,1400,189,-18,45,164
13726,-1992,-344,-80,-29,723,-39324,-11112,-2078,-636,130,4,-158,33,634,13332,1003,171,136,13350,1540,1504,1645,1690,1442,300,1446,301,1674,929,255,1400,190,-19,43,164
13776,-3145,-861,65,103,1062,-35235,-14652,-675,-510,124,2,-157,37,634,13332,1040,211,139,14103,1571,1537,1674,1712,1550,352,1612,366,1762,945,255,1399,203,-22,40,163
13826,-4338,-937,-26,42,1190,-33343,-13004,-675,-451,77,0,-165,31,635,13374,1029,215,139,11632,1388,1420,1545,1610,1568,393,1613,405,1764,934,244,1443,196,-26,37,162
13876,-4970,-1187,19,-20,901,-31329,-6595,911,-152,-16,2,-115,16,635,13374,1053,165,139,13777,1540,1623,1685,1727,1431,262,1507,275,1463,587,255,1499,161,-27,33,161
13926,-5531,-1222,-45,-114,964,-2703,1644,-1529,409,-93,2,-13,4,634,13332,1044,126,136,16045,1565,1529,1684,1703,1392,288,1454,300,1355,58,255,1520,210,-25,31,159
13976,-3622,-990,-97,51,1027,27142,-308,1400,353,-83,0,2,2,635,13374,1056,123,139,14003,1581,1479,1680,1716,1377,-111,1455,-117,1413,-525,255,1508,195,-23,37,158
14026,-1722,-1018,11,81,879,22442,850,-919,190,-79,2,3,2,634,13332,1056,122,136,14749,1530,1573,1706,1700,1379,-229,1457,-242,1346,-455,255,1449,65,-23,43,155
14076,-864,-268,-177,128,1089,12310,667,-797,233,81,2,27,24,635,13374,1045,124,139,15713,1546,1488,1669,1676,1247,-48,1303,-51,1397,-361,255,1443,12,-20,45,156
14126,171,-94,-69,302,1255,15850,-10013,-1163,120,262,0,20,54,636,13416,1076,163,143,14849,1483,1470,1647,1630,1352,-173,1455,-186,1542,-368,255,1389,35,-19,49,160
14176,55,-436,-10,-300,1079,12860,-18375,1033,81,397,-12,21,85,635,13374,1041,103,139,15459,1532,1507,1688,1709,1276,-208,1328,-216,1653,-390,244,1354,-105,-18,53,163
14226,475,-1097,-21,-97,1260,8770,-24356,1339,30,424,0,15,102,635,13374,1070,108,139,15576,1555,1506,1680,1720,1287,-206,1377,-220,1715,-362,255,1324,-112,-17,55,162
14276,904,-1945,-136,-41,998,9503,-23380,-4703,-3,290,4,15,93,636,13416,1093,210,136,10288,1491,1494,1639,1665,990,-244,1082,-266,1362,-280,255,1268,-131,-15,58,161
14326,591,-2377,74,-140,1029,-2398,-16055,-2872,9,273,2,15,94,635,13374,1087,204,139,10719,1515,1425,1570,1609,1102,-256,1197,-278,1382,-347,255,1265,-175,-14,59,162
14376,1124,-2763,1,5,648,-2398,-10623,-3,-68,233,0,6,94,635,13374,1099,151,139,11719,1594,1546,1717,1725,1141,-246,1254,-270,1279,-127,255,1231,-191,-13,61,156
14426,864,-2746,-50,-22,1145,-6976,-9525,-4703,-71,296,0,2,108,635,13374,1127,183,139,13339,1456,1483,1665,1664,1028,-332,1159,-374,1181,-145,255,1206,-180,-12,64,163
14476,148,-2576,-59,-106,840,-4046,-12821,-2139,-20,310,2,1,108,634,13332,1132,162,143,13896,1546,1537,1687,1704,864,-264,978,-299,1105,-177,255,1145,-176,-8,67,161
14526,-488,-2588,-114,-204,849,-1910,-12210,-1224,32,155,2,2,78,635,13374,1140,186,139,11108,1490,1440,1605,1680,647,-328,738,-374,897,-367,255,1066,-235,-3,69,160
14576,-295,-3090,37,-60,981,4193,-3909,-980,46,41,0,4,62,635,13374,1134,100,143,14019,1581,1550,1700,1720,755,-227,857,-258,689,-291,255,1010,-282,0,71,152
14626,156,-3015,47,-76,1025,3582,10250,-3299,18,-261,4,7,1,637,13458,1135,48,148,17372,1592,1562,1737,1749,688,-298,780,-339,476,-323,255,967,-282,2,72,152
14676,371,-2352,79,-17,1064,1324,21236,-3787,4,-200,2,7,2,635,13374,1131,111,139,12197,1457,1458,1668,1638,488,-307,552,-348,111,-419,255,874,-317,9,71,152
14726,189,-718,53,125,1207,4986,19100,-2200,27,-64,4,6,0,635,13374,1121,25,139,18187,1647,1615,1771,1755,478,-404,535,-453,147,-453,255,773,-319,14,74,151
14776,332,650,-142,96,1235,5963,10189,-3299,1,45,2,4,0,634,13332,1146,121,136,12789,1507,1445,1679,1697,393,-512,451,-587,236,-539,255,685,-344,21,77,150
