c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
26026,-3359,-877,122,-181,953,-13384,-8181,360,-249,32,0,-104,18,530,9316,1402,79,0,10864,1522,1428,1601,1597,-54,453,-75,635,19,542,255,19,555,-61,-40,152
26076,-2734,-829,-132,-20,935,-12102,363,2191,-251,-11,0,-97,15,531,9352,1384,17,0,13851,1587,1580,1688,1659,22,276,31,383,-29,459,255,56,439,-60,-39,150
26126,-2526,-497,-69,6,813,-15215,1583,1397,-155,53,0,-74,21,532,9387,1400,30,0,12317,1480,1473,1621,1613,-76,264,-107,370,-94,524,255,54,394,-59,-38,150
26176,-2996,-524,52,-31,662,-9234,57,1275,-122,47,0,-76,17,531,9352,1408,9,0,12269,1538,1504,1639,1640,-128,107,-180,150,-67,244,255,-4,345,-56,-35,148
26226,-3021,-1366,5,134,1081,-933,1644,1947,-47,-91,0,-65,6,531,9352,1397,-38,0,17129,1548,1557,1665,1643,-87,-35,-122,-49,-167,0,255,-29,285,-55,-32,150
26276,-2825,-1208,-98,70,1063,958,10067,-6,16,-109,0,-48,2,532,9387,1367,-47,0,15121,1579,1525,1666,1633,-250,-21,-341,-29,-473,-189,255,-79,203,-52,-27,153
26326,-1938,-406,-98,-50,1263,9992,9823,848,-6,-71,0,-35,-4,531,9352,1374,-9,0,12534,1520,1483,1633,1600,-243,-159,-334,-218,-422,-303,255,-98,154,-49,-24,155
26376,-1621,-388,4,-130,758,1813,8175,-494,-34,-100,0,-32,-12,530,9316,1378,-1,0,13016,1552,1605,1690,1663,-252,-138,-348,-190,-447,-146,255,-165,32,-46,-19,157
26426,-1614,199,74,12,1127,4926,12081,1885,103,-84,0,-8,-20,530,9316,1372,-1,0,12798,1606,1522,1697,1658,-345,-139,-474,-191,-587,-380,244,-186,15,-43,-17,155
26476,-915,351,-31,2,994,10541,6405,2252,68,-100,0,-3,-25,530,9316,1362,-36,0,14782,1602,1555,1722,1718,-337,-303,-459,-413,-453,-470,214,-224,-28,-39,-12,155
26526,-749,16,194,-5,1042,12860,8358,1641,115,-158,0,8,-35,531,9352,1360,-32,0,14195,1515,1489,1673,1624,-251,-290,-341,-394,-473,-464,255,-240,-105,-37,-8,156
26576,-220,576,-131,71,1351,14813,10678,-1165,109,-123,0,15,-31,530,9316,1345,3,0,12000,1452,1378,1585,1543,-366,-403,-493,-543,-559,-646,234,-195,-130,-35,-4,159
26626,32,344,104,120,1203,15302,8541,54,123,-156,0,21,-38,530,9316,1338,-76,0,15492,1619,1602,1694,1713,-359,-415,-480,-555,-461,-629,244,-296,-216,-33,0,154
26676,298,470,-71,97,1261,15302,7199,-1470,208,-201,0,44,-46,530,9316,1344,10,0,11732,1520,1430,1668,1626,-316,-441,-425,-593,-539,-716,214,-298,-283,-31,4,156
26726,734,320,186,86,1124,22138,15988,-372,238,-237,0,57,-55,531,9352,1346,-23,0,14924,1475,1488,1647,1619,-336,-609,-452,-820,-606,-866,234,-372,-408,-30,9,157
26776,1111,1093,-51,-78,1131,24152,14706,-494,322,-211,0,83,-59,531,9352,1372,40,0,10855,1513,1460,1658,1604,-311,-547,-426,-750,-582,-912,255,-349,-507,-29,13,160
26826,2016,1123,117,-79,853,22870,14645,-2447,297,-203,0,95,-62,531,9352,1345,-12,0,15986,1550,1552,1679,1653,-297,-611,-399,-822,-535,-918,255,-391,-584,-29,15,161
26876,2082,1060,-61,-135,991,22748,14218,-1226,358,-264,0,109,-69,531,9352,1350,-2,0,12773,1521,1505,1676,1627,-191,-538,-259,-727,-493,-918,244,-372,-647,-30,16,162
26926,2833,1374,35,8,1112,22138,16354,-1837,339,-199,0,116,-63,531,9352,1353,31,0,14058,1471,1431,1601,1585,-254,-548,-344,-741,-485,-920,244,-388,-658,-30,17,159
26976,3071,1559,26,0,1210,20429,13424,482,358,-204,0,124,-68,531,9352,1362,19,0,14243,1526,1523,1636,1634,-6,-232,-8,-316,-245,-641,255,-333,-673,-34,14,153
27026,3457,1658,-74,29,1175,18903,11715,-1104,289,-114,0,117,-50,531,9352,1358,45,0,13732,1514,1441,1639,1595,-93,-467,-127,-635,-264,-826,214,-279,-634,-36,14,160
27076,3662,988,260,-137,957,10236,11044,360,269,-123,0,121,-46,530,9316,1356,-11,0,15563,1517,1581,1674,1661,-7,-349,-9,-473,-126,-547,255,-244,-659,-39,12,156
27126,3577,1120,0,-122,954,14264,6649,-1104,260,-74,0,117,-34,531,9352,1357,-65,0,17208,1601,1481,1683,1644,22,-289,30,-392,-77,-682,255,-162,-595,-42,9,153
27176,3569,1457,-142,279,1434,11273,3720,543,273,25,0,113,-18,531,9352,1347,-24,0,13886,1522,1528,1695,1667,103,-263,139,-354,84,-430,255,-94,-572,-45,7,153
27226,3704,1273,35,-196,1292,13104,-2810,-860,219,89,0,111,-5,530,9316,1341,-78,0,17433,1592,1536,1683,1668,39,-329,53,-441,160,-548,255,-36,-551,-47,6,152
27276,3923,1065,-99,119,1027,10419,-7876,-2447,178,77,0,102,-2,531,9352,1342,-4,0,12345,1504,1544,1668,1649,223,-294,299,-395,378,-370,255,17,-560,-51,3,153
27326,3745,188,-84,236,1102,6513,-8425,-1409,177,103,0,97,18,531,9352,1334,2,0,13538,1536,1457,1648,1594,244,-216,326,-288,350,-427,244,120,-415,-54,2,151
27376,3328,199,-50,65,764,9320,-11843,115,111,155,0,79,27,530,9316,1344,-20,0,13852,1542,1537,1690,1674,373,-197,501,-265,617,-221,255,247,-350,-57,0,150
27426,2839,-1075,-50,90,1082,-3496,-18984,-1348,75,232,0,64,64,531,9352,1346,21,0,14734,1523,1479,1664,1645,385,-134,519,-181,704,-161,255,375,-252,-59,-1,155
27476,2382,-1691,-76,119,771,-2214,-23623,-1226,24,206,0,44,71,531,9352,1335,47,0,10614,1449,1464,1575,1599,419,-73,559,-98,791,0,255,409,-184,-61,-2,150
27526,1775,-3326,-11,16,1181,-7769,-24417,1336,5,145,0,33,86,531,9352,1348,6,0,14966,1522,1522,1654,1647,441,0,594,0,780,120,244,496,-123,-63,-3,145
27576,1007,-4643,-27,-56,827,-12407,-18984,-1104,-5,117,0,19,105,532,9387,1352,-20,0,15716,1619,1592,1722,1741,446,113,604,152,755,161,255,500,35,-64,-6,153
27626,853,-4443,-13,122,851,-1543,-18069,-494,-43,97,0,3,97,531,9352,1338,-3,0,13436,1524,1496,1647,1652,493,161,660,216,813,282,255,491,17,-66,-8,147
27676,674,-4319,33,-112,755,-5938,-15444,-494,-44,124,0,6,99,531,9352,1329,-42,0,14396,1597,1595,1714,1713,463,193,615,257,757,291,255,509,11,-67,-10,150
27726,384,-4246,-29,105,957,-2092,-15567,-1409,-35,99,0,-2,94,530,9316,1338,17,0,11523,1496,1475,1623,1634,476,115,637,154,761,162,255,478,51,-69,-12,150
27776,335,-4557,221,36,597,-1665,-13186,-250,-24,118,0,0,96,531,9352,1340,34,0,12785,1500,1458,1635,1633,489,208,655,279,721,254,255,512,132,-71,-14,149
27826,-262,-4913,-145,78,1262,-4107,-15200,1336,-73,102,0,-20,109,531,9352,1336,1,0,14346,1541,1519,1665,1679,466,271,622,362,707,357,255,557,189,-71,-15,154
27876,-654,-4998,-108,128,1126,-11675,-17581,-677,-104,102,0,-33,110,530,9316,1347,7,0,14881,1468,1486,1628,1651,410,372,553,501,670,495,255,497,268,-72,-18,157
27926,-859,-4383,135,-16,950,-8379,-14163,-372,-136,121,0,-41,98,530,9316,1345,42,0,12509,1500,1513,1631,1651,393,265,529,357,673,502,255,455,214,-72,-20,154
27976,-654,-4310,85,-46,773,-8135,-11416,-6,-116,78,0,-33,89,530,9316,1337,11,0,13670,1522,1505,1633,1654,277,258,371,345,495,495,255,346,185,-72,-22,150
28026,-1188,-4271,12,-37,1071,-7158,-6472,665,-70,-11,0,-33,72,531,9352,1344,-1,0,13269,1516,1532,1639,1662,268,297,360,400,366,434,255,329,230,-73,-24,152
28076,-1700,-3735,95,-47,1319,-3740,-491,-128,-26,55,0,-34,76,530,9316,1339,-19,0,14431,1549,1467,1658,1632,173,342,232,458,187,408,255,359,310,-72,-27,152
28126,-1756,-2932,-73,156,1145,-3008,-2688,-982,-111,111,0,-56,75,531,9352,1346,2,0,14346,1487,1460,1629,1647,113,385,152,518,204,438,255,321,361,-70,-29,154
28176,-1506,-2724,12,55,761,-6060,-8303,-2142,-195,103,0,-66,68,531,9352,1324,-17,0,14288,1526,1544,1658,1679,149,419,197,555,223,593,255,266,388,-68,-30,154
28226,-1618,-2858,-157,62,1026,-13628,-3054,-2264,-213,47,0,-71,63,531,9352,1335,8,0,13713,1492,1443,1626,1602,105,456,140,609,77,610,255,269,428,-67,-32,154
28276,-1600,-2372,-196,108,1077,-16985,3781,-67,-247,85,0,-78,63,531,9352,1325,-53,0,14940,1599,1617,1725,1717,79,511,105,678,-8,753,255,274,517,-64,-35,153
28326,-2278,-2364,252,-70,1119,-15337,2804,-555,-307,104,0,-99,58,530,9316,1325,-41,0,13255,1544,1515,1687,1695,19,489,25,648,-25,768,255,191,540,-63,-36,154
28376,-2596,-1967,0,-190,1150,-16924,3048,-250,-222,48,0,-85,45,530,9316,1343,7,0,14051,1511,1500,1676,1652,-51,465,-69,624,-94,660,255,139,466,-60,-38,152
28426,-2321,-1505,61,-9,955,-11858,3048,-616,-228,20,0,-85,29,530,9316,1328,-18,0,13829,1546,1548,1672,1698,-119,398,-158,529,-160,642,255,10,465,-57,-39,154
28476,-2065,-1051,-7,8,971,-17046,2865,-2264,-222,-55,0,-79,7,531,9352,1337,52,0,10958,1501,1483,1636,1622,-180,409,-240,547,-249,618,255,-39,423,-55,-40,154
28526,-2208,-878,59,50,848,-17046,7504,726,-230,-13,0,-85,12,531,9352,1340,-2,0,15027,1522,1498,1658,1622,-140,396,-188,530,-263,629,255,8,498,-53,-41,151
28576,-2731,-424,19,98,1116,-9478,5307,1092,-234,24,0,-96,12,531,9352,1351,44,0,12176,1514,1487,1635,1629,-216,302,-293,408,-261,540,255,-30,524,-49,-40,153
28626,-2642,85,-208,195,1107,-14727,-1712,1641,-224,20,0,-94,6,531,9352,1346,30,0,13633,1456,1441,1580,1582,-235,408,-317,550,-238,630,255,-54,488,-47,-40,155
28676,-3155,68,-80,166,1329,-16924,-1467,2984,-175,21,0,-92,4,530,9316,1352,15,0,13709,1536,1533,1639,1659,-200,413,-270,559,-254,655,255,-59,475,-42,-40,154
28726,-3223,-363,-96,114,947,-15276,-491,2740,-175,-18,0,-93,4,531,9352,1344,-14,0,13052,1622,1558,1696,1689,-285,351,-383,472,-347,482,255,-61,494,-39,-40,156
28776,-3148,-702,68,45,1030,-9722,5001,1092,-189,-68,0,-94,-2,530,9316,1345,33,0,12806,1454,1456,1616,1575,-428,212,-575,285,-536,468,255,-182,462,-34,-37,155
28826,-3311,-102,-129,27,942,-15215,6405,1397,-97,-159,0,-77,-26,531,9352,1335,19,0,11784,1509,1573,1621,1638,-464,140,-620,186,-615,430,255,-270,362,-30,-35,158
28876,-3086,209,-79,68,628,-10759,9762,3717,-57,-226,0,-67,-45,531,9352,1342,25,0,13123,1573,1508,1660,1641,-417,116,-560,156,-712,203,244,-408,265,-27,-33,156
28926,-2181,1017,-83,183,1162,-6060,18551,1519,-47,-233,0,-51,-61,530,9316,1323,-26,0,13878,1551,1526,1686,1653,-466,142,-616,188,-826,147,244,-426,238,-26,-33,160
28976,-1489,1652,63,69,731,-2031,22213,-6,-76,-188,0,-43,-67,532,9387,1325,-66,0,14949,1565,1530,1700,1660,-494,30,-654,40,-822,25,255,-484,176,-23,-31,152
29026,-1291,2308,-84,6,1023,5231,20809,-372,-37,-229,0,-31,-83,531,9352,1320,-41,0,13621,1560,1576,1710,1668,-486,-156,-641,-206,-896,-160,255,-553,78,-22,-28,159
29076,-726,2562,92,346,1321,2484,22946,-189,13,-214,0,-15,-87,529,9281,1320,-16,0,14723,1542,1497,1679,1636,-481,-82,-635,-108,-900,-238,234,-545,70,-21,-26,157
29126,-435,3302,-304,-100,1073,10785,19406,2008,-8,-178,0,-8,-87,531,9352,1314,26,0,11405,1493,1443,1655,1599,-428,-182,-562,-239,-799,-314,234,-517,-8,-20,-23,160
29176,123,3035,6,186,1393,4987,13363,726,16,-114,0,2,-75,530,9316,1333,17,0,14206,1441,1467,1606,1591,-393,-199,-524,-266,-588,-193,234,-477,-34,-19,-19,153
29226,-286,2600,39,-12,1195,1813,8236,-616,63,-183,0,7,-82,531,9352,1316,1,0,14464,1555,1571,1663,1660,-401,-309,-528,-407,-539,-325,255,-518,-112,-19,-15,155
29276,167,2722,-42,-70,761,4254,11044,-860,106,-218,0,25,-90,531,9352,1320,-10,0,14074,1559,1521,1682,1653,-305,-336,-403,-444,-559,-449,244,-505,-239,-19,-12,159
29326,660,2840,179,296,1294,2850,14279,-1715,148,-161,0,36,-84,531,9352,1292,-79,0,16401,1638,1591,1739,1711,-118,-141,-153,-182,-297,-364,224,-473,-229,-21,-12,161
29376,937,2815,-19,-45,888,15912,4879,-860,146,-170,0,45,-83,530,9316,1294,-9,0,12780,1531,1477,1666,1659,-248,-492,-321,-637,-346,-831,173,-435,-345,-23,-7,157
29426,1493,2564,-114,36,1012,12372,4513,-6,171,-94,0,59,-61,530,9316,1283,2,0,13700,1513,1482,1642,1605,-171,-528,-220,-678,-238,-759,183,-337,-328,-24,-3,155
29476,2208,2059,24,-61,933,12921,1217,1885,99,-83,0,59,-53,531,9352,1290,-8,0,14165,1543,1528,1646,1661,-25,-407,-33,-526,-19,-635,244,-235,-374,-26,0,151
29526,1909,884,-81,-151,742,5841,-3298,-1165,137,-69,0,65,-27,530,9316,1295,29,0,13965,1520,1492,1659,1626,-47,-556,-62,-720,0,-761,234,-115,-390,-27,2,152
29576,1967,657,-2,106,1059,13104,-2566,1153,179,20,0,67,-7,531,9352,1278,-17,0,14716,1580,1519,1676,1669,-37,-536,-48,-685,33,-753,244,-60,-371,-27,7,150
29626,2550,135,162,95,1097,15546,-10379,2008,138,3,0,70,-5,531,9352,1291,0,0,15832,1557,1490,1680,1691,-29,-583,-38,-753,135,-878,244,-38,-426,-27,10,150
29676,2688,-640,-132,251,1299,12006,-7754,-1043,180,-57,0,79,1,531,9352,1268,-6,0,13127,1574,1535,1660,1680,-17,-530,-22,-673,106,-810,173,0,-406,-28,14,153
29726,2581,-483,-95,155,1119,14508,-5984,-1959,194,-27,0,80,4,530,9316,1276,34,0,11977,1488,1461,1633,1637,14,-528,18,-674,132,-696,244,-27,-476,-28,16,152
29776,2270,-1053,-81,-205,728,10480,-10134,-1043,241,-110,0,93,-1,530,9316,1276,8,0,13626,1556,1559,1664,1712,43,-475,55,-606,197,-869,214,-38,-554,-30,18,155
29826,2039,-1726,-16,-191,1006,20917,-8059,-982,335,-125,0,105,5,531,9352,1275,5,0,12720,1541,1461,1658,1647,124,-651,158,-830,204,-1083,234,32,-576,-32,19,156
29876,2339,-1802,-88,102,926,23908,-3543,-555,323,-101,0,101,13,531,9352,1263,-8,0,13143,1534,1502,1683,1671,30,-603,38,-762,86,-974,244,62,-543,-31,22,152
29926,3175,-1355,-2,112,790,20490,-5068,-128,245,-35,0,102,16,532,9387,1295,18,0,13883,1515,1494,1652,1665,92,-629,120,-815,182,-902,255,62,-556,-32,25,152
29976,3602,-1649,-11,-137,981,17560,-7998,-311,195,-59,0,104,17,530,9316,1264,-23,0,15739,1518,1499,1643,1668,135,-572,171,-723,268,-875,255,80,-592,-33,26,156
30026,4167,-1688,-106,-64,950,15363,-3421,-1470,196,-34,0,113,25,531,9352,1278,-32,0,15903,1644,1607,1731,1740,107,-529,137,-676,187,-792,255,114,-601,-34,27,158
30076,4042,-1387,125,-3,690,17804,-4885,-2081,201,-5,0,110,19,530,9316,1268,10,0,11698,1487,1442,1594,1638,144,-472,183,-598,227,-750,255,88,-616,-35,27,153
30126,4073,-1757,160,99,695,15363,-7083,1947,228,-7,0,114,24,531,9352,1267,7,0,13937,1545,1448,1612,1634,192,-415,244,-526,254,-763,255,102,-567,-36,27,152
30176,4011,-1798,-74,116,1006,15424,-3482,2435,169,-8,0,101,31,531,9352,1286,1,0,13263,1589,1542,1671,1683,150,-381,193,-490,188,-581,255,193,-473,-37,26,154
30226,4072,-1551,-85,101,1188,4804,-2932,2801,60,88,0,82,46,530,9316,1273,-32,0,14478,1562,1526,1645,1647,174,-286,222,-365,230,-366,255,242,-390,-38,26,153
30276,3728,-765,83,-18,994,5109,-6045,1763,26,179,0,71,47,532,9387,1274,-4,0,13463,1525,1473,1615,1625,161,-242,205,-309,374,-204,255,199,-345,-37,24,150
30326,3659,-1026,241,158,868,5902,-11111,2984,55,142,0,72,40,531,9352,1281,-11,0,14237,1603,1552,1644,1682,212,-98,271,-126,393,-128,255,150,-330,-38,23,153
30376,2805,-1763,-9,-116,864,5048,-8486,1153,96,0,0,71,30,531,9352,1263,-58,0,14951,1629,1563,1701,1725,216,-8,273,-11,255,-178,255,119,-308,-41,19,148
30426,2026,-1513,-118,-272,818,4010,1522,1397,115,14,0,65,32,531,9352,1260,-64,0,15987,1673,1622,1771,1749,153,60,192,75,86,-43,255,173,-270,-41,16,148
30476,2342,-1119,2,158,1116,9015,-3421,3228,31,107,0,44,41,531,9352,1257,2,0,13796,1547,1437,1607,1645,209,136,263,171,321,68,255,159,-65,-41,12,145
30526,2695,-1169,-23,41,1020,-505,-8303,1947,-125,97,0,22,40,530,9316,1271,12,0,12717,1534,1498,1631,1648,275,174,350,221,410,324,255,190,-20,-42,10,149
30576,1647,-1333,67,-37,1085,-12285,-5435,-555,-129,115,0,5,45,531,9352,1256,-29,0,14450,1579,1560,1681,1685,189,390,237,489,289,664,255,206,101,-43,4,151
30626,911,-2047,52,-117,1320,-13140,-3787,482,-174,35,0,-15,42,531,9352,1237,-56,0,17920,1564,1539,1648,1678,155,386,192,478,256,667,255,161,165,-43,0,151
30676,-95,-1859,12,-2,1295,-9966,-2322,421,-140,0,0,-28,32,530,9316,1232,-3,0,12854,1604,1522,1644,1658,119,598,147,737,84,703,255,128,346,-44,-4,146
30726,-10,-1324,-216,-11,955,-13018,57,-2203,-311,35,0,-61,35,531,9352,1251,75,0,9854,1533,1504,1620,1635,45,462,57,578,59,760,255,137,392,-43,-6,146
30776,-884,-1718,287,-119,970,-29985,57,1519,-290,16,0,-68,27,531,9352,1252,-2,0,15643,1479,1543,1623,1643,-20,568,-25,711,17,1173,255,60,433,-42,-10,150
30826,-2557,-1424,-7,-86,816,-21990,4635,543,-190,-58,0,-79,14,531,9352,1242,-68,0,17603,1701,1678,1761,1787,39,554,48,688,8,909,255,13,455,-42,-13,148
30876,-3550,-1528,-7,-304,1109,-6792,9152,-1104,-82,-93,0,-73,9,532,9387,1242,26,0,12115,1511,1474,1662,1642,102,733,126,910,-102,827,255,35,458,-44,-19,153
30926,-2858,-482,-163,144,1136,-9905,8480,-433,-208,54,0,-94,23,530,9316,1243,65,0,12244,1479,1417,1564,1567,42,640,52,796,-34,809,255,86,585,-44,-22,150
30976,-2494,-389,120,25,732,-22295,-1895,-1165,-328,73,0,-108,18,531,9352,1248,14,0,13735,1539,1564,1620,1673,4,637,5,795,85,1190,234,50,642,-43,-25,149
31026,-3143,-589,188,129,861,-29192,-5862,-67,-314,64,0,-119,18,532,9387,1257,16,0,14956,1634,1580,1698,1701,39,866,50,1088,79,1271,244,45,706,-43,-28,151
31076,-3670,-355,-241,-8,1226,-21380,-4275,1397,-313,30,0,-126,16,531,9352,1256,88,0,10402,1516,1466,1617,1634,-5,834,-6,1047,25,1099,255,61,758,-43,-31,153
31126,-3549,-416,-207,64,943,-19365,-3543,360,-364,63,0,-135,24,530,9316,1255,62,0,10869,1483,1471,1552,1572,-7,537,-8,674,76,937,255,82,729,-42,-32,149
31176,-4160,-135,-204,-50,541,-29436,-4824,1458,-318,59,0,-133,21,530,9316,1253,-14,0,15572,1585,1564,1694,1665,-25,800,-31,1003,42,1285,255,56,785,-40,-35,156
31226,-4595,-619,-155,-2,1197,-21746,-4641,543,-317,50,0,-143,23,530,9316,1254,-1,0,11966,1529,1541,1624,1676,-88,616,-110,772,51,1031,255,82,777,-38,-36,154
31276,-5318,-1316,211,4,1049,-18511,-4580,-738,-266,9,0,-146,20,530,9316,1253,9,0,11997,1580,1529,1628,1662,-43,514,-54,644,9,871,234,-9,713,-36,-35,149
31326,-5428,-1610,352,-82,1033,-10454,1217,1275,-137,-90,0,-121,3,531,9352,1257,-21,0,16331,1580,1532,1679,1677,55,699,69,879,-44,871,214,-42,639,-37,-36,154
31376,-4808,-950,-64,-63,910,-1787,9518,1580,-168,-107,0,-117,-2,531,9352,1271,76,0,10538,1459,1423,1595,1584,-43,606,-54,770,-278,599,234,-79,592,-37,-39,155
31426,-3757,569,-133,-92,720,-12346,8053,1092,-258,-1,0,-114,-6,531,9352,1262,-10,0,14578,1608,1569,1679,1689,-135,508,-170,642,-224,673,224,-72,595,-37,-40,157
31476,-2821,1143,-101,72,976,-18877,6039,-799,-345,67,0,-119,-4,530,9316,1271,-20,0,13918,1533,1533,1684,1666,-64,457,-81,581,-94,914,255,-63,591,-36,-40,154
31526,-3180,790,72,-12,1105,-23394,4330,-1104,-294,42,0,-113,-6,530,9316,1253,-19,0,14058,1497,1505,1616,1639,-193,258,-242,324,-228,643,244,-131,547,-36,-39,158
31576,-3620,879,-28,-30,1042,-13384,6405,787,-170,-24,0,-96,-19,531,9352,1257,-41,0,14735,1579,1539,1683,1677,-67,375,-84,471,-242,484,234,-138,441,-37,-38,156
31626,-3297,1362,-217,-47,832,-10149,6649,-2081,-155,64,0,-87,-5,530,9316,1261,15,0,12306,1532,1497,1664,1632,-142,206,-179,259,-257,337,224,-58,447,-36,-37,157
31676,-3059,1072,99,169,944,-15764,2316,-1837,-173,88,0,-91,-3,529,9281,1256,10,0,12298,1539,1523,1644,1667,-91,155,-115,195,-67,370,244,-77,402,-35,-33,153
31726,-3348,755,21,80,1024,-11797,-1895,360,-76,60,0,-75,-2,530,9316,1270,20,0,13438,1517,1464,1667,1640,-49,164,-62,208,-86,260,255,-31,367,-35,-31,149
31776,-3273,153,12,101,900,-8623,-186,1641,-46,77,0,-69,8,530,9316,1264,-25,0,14614,1550,1514,1671,1663,-67,-5,-84,-7,-60,-8,234,19,330,-34,-27,144
31826,-2990,131,-26,114,1106,1203,424,-1715,-23,40,0,-60,6,530,9316,1252,-32,0,13138,1538,1551,1667,1666,-83,-181,-104,-227,-84,-84,244,-40,197,-33,-23,152
31876,-2325,305,-17,-32,752,5475,1705,-311,40,9,0,-32,-2,531,9352,1241,-56,0,15803,1595,1542,1696,1677,-135,-257,-167,-319,-119,-366,234,-46,18,-31,-18,152
31926,-1379,246,148,119,1433,11090,2194,-1470,103,0,0,-6,-6,531,9352,1244,-16,0,14200,1534,1483,1637,1657,-143,-260,-178,-324,-134,-476,234,-134,-46,-31,-15,157
31976,-1179,214,196,-242,1067,16339,424,1275,149,-78,0,12,-23,530,9316,1239,-18,0,13917,1496,1466,1632,1612,-51,-405,-63,-502,-144,-605,244,-73,-209,-31,-10,157
32026,-935,-134,-114,220,1130,15607,5551,-494,236,-33,0,25,-1,532,9387,1238,-43,0,16514,1596,1533,1700,1686,-100,-447,-123,-553,-183,-841,234,-52,-202,-30,-7,158
32076,212,-10,60,174,1001,24152,57,-738,184,-31,0,35,-7,530,9316,1230,-1,0,13337,1520,1439,1645,1664,-86,-681,-106,-837,-119,-1009,255,-60,-340,-30,-1,151
32126,1487,-196,22,51,1203,21466,3109,-738,216,-20,0,67,0,531,9352,1230,1,0,14872,1563,1467,1659,1646,-47,-570,-58,-702,-87,-968,234,-70,-430,-30,1,148
32176,1678,-308,127,-104,971,24091,5307,-1898,228,-83,0,75,-13,530,9316,1229,9,0,14143,1536,1505,1677,1661,-73,-661,-90,-813,-167,-1037,255,-100,-544,-30,6,156
32226,1764,-428,-181,119,1189,20429,8053,-2447,329,-74,0,93,-3,530,9316,1224,21,0,13651,1523,1488,1658,1617,-120,-831,-147,-1017,-293,-1239,204,-38,-553,-30,10,160
32276,2292,-100,-1,47,784,19208,7626,-2752,288,-32,0,95,-4,531,9352,1225,51,0,10492,1503,1449,1635,1635,-66,-851,-81,-1043,-214,-1120,234,-71,-636,-29,15,154
32326,2772,-57,-178,113,1078,13471,4513,970,347,-28,0,115,-1,531,9352,1239,32,0,13953,1569,1536,1683,1668,-8,-685,-10,-849,-109,-996,255,-27,-640,-29,18,153
32376,2679,-10,-150,202,1374,16461,1461,-677,345,19,0,112,6,530,9316,1242,38,0,12809,1489,1469,1630,1646,14,-740,18,-919,-17,-1075,255,-54,-690,-29,20,151
32426,3719,63,96,56,1007,18475,-2383,-250,336,10,0,130,-1,531,9352,1247,20,0,14105,1544,1512,1635,1648,-62,-802,-77,-1000,-19,-1107,255,-54,-750,-30,23,152
32476,3572,-110,8,143,1066,15424,-4641,1031,423,-2,0,144,0,530,9316,1234,-10,0,15111,1601,1546,1681,1688,-1,-764,-1,-943,8,-1116,255,-44,-768,-30,26,149
32526,3573,291,-70,-7,1174,25800,-613,2191,412,6,0,144,-2,531,9352,1248,48,0,13339,1506,1421,1633,1632,-49,-724,-61,-903,0,-1179,244,-86,-806,-30,27,149
32576,3922,252,107,-14,865,28851,180,1641,425,-22,0,152,-11,530,9316,1253,25,0,12777,1490,1487,1625,1607,2,-757,3,-949,25,-1218,255,-66,-884,-31,28,148
32626,4186,243,-114,-198,705,28119,-979,604,463,-9,0,170,-2,532,9387,1243,-36,0,15290,1644,1574,1722,1696,46,-721,57,-897,25,-1231,255,-36,-905,-32,29,151
32676,4541,395,-140,-99,1162,30133,-4092,1641,432,18,0,166,-1,530,9316,1254,40,0,11152,1464,1398,1580,1594,22,-728,27,-913,52,-1218,193,-26,-915,-32,29,152
32726,5312,161,168,88,783,28974,-1467,3167,384,34,0,166,0,531,9352,1274,55,0,12282,1545,1502,1610,1608,-25,-678,-31,-863,33,-1109,255,-60,-895,-33,28,150
32776,5845,233,-17,95,1014,24213,363,3656,340,-19,0,168,-7,530,9316,1263,18,0,12549,1573,1571,1672,1668,98,-475,124,-600,42,-910,255,-76,-819,-35,26,149
32826,5913,103,137,104,938,19147,2194,1092,221,-15,0,145,-7,532,9387,1258,-8,0,14045,1545,1488,1644,1614,63,-511,80,-643,17,-827,255,-59,-734,-36,25,149
32876,5736,331,74,-46,874,8893,-3,2679,173,45,0,137,1,530,9316,1277,49,0,10290,1519,1484,1595,1586,99,-358,126,-457,85,-469,255,39,-621,-37,22,143
32926,5318,39,-4,220,887,5292,-5923,3717,142,57,0,117,10,530,9316,1289,23,0,13190,1529,1527,1595,1632,93,-282,120,-363,219,-380,255,36,-613,-39,20,147
32976,4210,-643,186,-62,837,3278,-6167,2252,190,26,0,114,11,531,9352,1273,-34,0,14939,1618,1568,1658,1663,217,-243,276,-310,247,-315,255,51,-512,-42,16,152
33026,3443,-339,-45,-160,1148,7123,363,1397,164,53,0,96,17,530,9316,1266,-47,0,16773,1564,1488,1661,1619,186,-122,235,-154,145,-274,255,82,-415,-44,13,151
33076,3330,-626,-262,43,1073,7306,-247,3167,106,65,0,79,29,531,9352,1238,-104,0,16386,1592,1615,1655,1670,205,-24,253,-30,241,-77,255,186,-254,-45,9,149
33126,2236,-1240,221,-121,1346,-3252,-2200,482,-2,114,0,41,41,530,9316,1251,-55,0,15330,1633,1557,1674,1667,256,205,321,256,342,239,255,179,-97,-46,6,150
33176,1952,-1204,-13,12,1413,-9234,-3115,-982,-46,92,0,26,39,530,9316,1222,-42,0,13136,1541,1530,1628,1608,232,213,284,260,340,366,255,216,-60,-48,1,149
