[17:06:15:584] HHello Junta. Starting Potato Controller now␊
[17:06:18:459] imu.begin()-IMU comm & initialize completed ␊
[17:06:18:925] imu.dmpBegin() suceeded␊
[17:06:21:927] IMU SETUP COMPLETED␊
[17:06:22:929] Motor starting Now␊
[17:07:01:730] -0.438568 -0.544698 -27.127794 1100.000000 1100.000000 1100.000000 1100.000000 0.182927 -0.060976 0.060976 ␊
[17:07:01:931] -0.442250 -0.561885 -27.123714 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 0.243902 -0.000000 ␊
[17:07:02:131] -0.315378 -0.610904 -27.122280 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 0.121951 -0.000000 ␊
[17:07:02:331] -0.337078 -0.636548 -27.122379 1100.000000 1100.000000 1100.000000 1100.000000 -0.182927 0.060976 0.121951 ␊
[17:07:02:530] -0.311418 -0.659332 -27.119125 1100.000000 1100.000000 1100.000000 1100.000000 -0.243902 0.060976 0.060976 ␊
[17:07:02:730] -0.322543 -0.584210 -27.112267 1100.000000 1100.000000 1100.000000 1100.000000 -0.609756 -0.548781 0.121951 ␊
[17:07:02:931] -0.388225 -0.564615 -27.109575 1100.000000 1100.000000 1100.000000 1100.000000 0.548781 0.609756 -0.182927 ␊
[17:07:03:131] -0.412989 -0.606475 -27.111940 1100.000000 1100.000000 1100.000000 1100.000000 -0.609756 -0.731707 -0.365854 ␊
[17:07:03:330] -0.375326 -0.703365 -27.117252 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 0.182927 -0.426829 ␊
[17:07:03:530] -0.583857 -0.527178 -27.121441 1100.000000 1100.000000 1100.000000 1100.000000 0.060976 0.304878 0.365854 ␊
[17:07:03:731] -0.528778 -0.486056 -27.116938 1100.000000 1100.000000 1100.000000 1100.000000 0.365854 0.548781 0.304878 ␊
[17:07:03:930] -0.507584 -0.489883 -27.113201 1100.000000 1100.000000 1100.000000 1100.000000 -0.304878 0.121951 0.121951 ␊
[17:07:04:131] -0.477735 -0.564257 -27.112947 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 -0.000000 0.243902 ␊
[17:07:04:330] -0.476412 -0.504291 -27.107128 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 -0.000000 0.060976 ␊
[17:07:04:530] -0.418817 -0.497082 -27.114098 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 -0.243902 0.182927 ␊
[17:07:04:730] -0.393798 -0.393283 -27.110392 1130.000000 1130.000000 1131.000000 1131.000000 -0.060976 0.060976 -0.060976 ␊
[17:07:04:930] -0.373283 -0.383343 -27.111031 1130.000000 1130.000000 1131.000000 1131.000000 0.000000 -0.000000 -0.000000 ␊
[17:07:05:130] -0.344726 -0.241009 -27.111092 1198.000000 1198.000000 1197.000000 1197.000000 0.487805 0.426829 -0.182927 ␊
[17:07:05:330] -0.100130 -0.366447 -27.110310 1255.000000 1255.000000 1254.000000 1254.000000 0.000000 0.060976 -0.243902 ␊
[17:07:05:530] 0.042001 -0.193469 -27.115097 1292.000000 1292.000000 1291.000000 1291.000000 0.000000 0.243902 0.060976 ␊
[17:07:05:730] 0.082286 0.102240 -27.116911 1305.000000 1305.000000 1308.000000 1308.000000 0.000000 -0.000000 0.121951 ␊
[17:07:05:930] -0.043305 -0.342623 -27.115623 1307.000000 1307.000000 1306.000000 1306.000000 0.121951 0.121951 -0.182927 ␊
[17:07:06:130] -0.054796 -0.370788 -27.113537 1306.000000 1306.000000 1307.000000 1307.000000 0.060976 0.365854 0.121951 ␊
[17:07:06:330] 0.177984 -0.527769 -26.983765 1299.000000 1299.000000 1314.000000 1314.000000 1.890244 2.500000 2.865854 ␊
[17:07:06:531] 0.221302 -0.679954 -27.100151 1309.000000 1309.000000 1306.000000 1306.000000 -1.524390 -1.646341 -0.426829 ␊
[17:07:06:730] 0.083578 -0.662246 -27.121954 1306.000000 1306.000000 1307.000000 1307.000000 3.048780 2.804878 -0.853659 ␊
[17:07:06:930] 0.157264 -0.747724 -27.104889 1309.000000 1309.000000 1304.000000 1304.000000 -0.182927 -0.060976 -1.036585 ␊
[17:07:07:130] -0.618309 -0.392185 -24.572317 1416.000000 1416.000000 1197.000000 1197.000000 -4.024390 8.048780 -28.048780 ␊
[17:07:07:330] 0.564697 -2.740549 -18.340368 1454.000000 1454.000000 1159.000000 1159.000000 -8.170732 -11.524390 -37.378048 ␊
[17:07:07:530] 1.226550 -3.458934 -12.856080 1388.000000 1388.000000 1225.000000 1225.000000 -5.426829 13.658537 -19.512196 ␊
[17:07:07:730] -1.857762 -4.711697 -10.915090 1313.000000 1313.000000 1300.000000 1300.000000 -1.890244 10.914635 -0.731707 ␊
[17:07:07:931] -4.383959 -3.742392 -12.002584 1313.000000 1313.000000 1300.000000 1300.000000 8.658537 1.280488 -2.256098 ␊
[17:07:08:130] -4.809843 -2.363965 -9.630260 1398.000000 1398.000000 1215.000000 1215.000000 2.804878 -1.219512 -23.902439 ␊
[17:07:08:330] -4.412452 -2.387277 -0.679751 1596.000000 1596.000000 1100.000000 1100.000000 5.121951 -1.585366 -73.719513 ␊
[17:07:08:530] -4.477757 -2.719926 14.441639 1663.000000 1663.000000 1100.000000 1100.000000 -0.487805 7.560976 -90.365852 ␊
[17:07:08:730] -4.091643 -4.012750 35.163074 1797.000000 1797.000000 1100.000000 1100.000000 6.890244 -3.048780 -123.170738 ␊
[17:07:08:930] -1.621338 -4.259814 55.657921 1679.000000 1679.000000 1100.000000 1100.000000 3.414634 -2.012195 -91.280487 ␊
[17:07:09:130] -2.341181 -4.731037 70.085442 1551.000000 1551.000000 1100.000000 1100.000000 -10.914635 13.658537 -59.024391 ␊
[17:07:09:331] -3.169097 -5.203926 74.840164 1315.000000 1315.000000 1300.000000 1300.000000 10.121951 0.304878 -0.792683 ␊
[17:07:09:530] -1.763489 -4.378227 73.782921 1272.000000 1272.000000 1341.000000 1341.000000 -2.743902 -6.036585 8.780488 ␊
[17:07:09:730] -1.694340 -5.780689 71.576088 1258.000000 1258.000000 1357.000000 1357.000000 -5.060976 -4.695122 12.926829 ␊
[17:07:09:930] -0.659288 -5.396930 69.268318 1266.000000 1266.000000 1347.000000 1347.000000 4.512195 -9.512196 9.939025 ␊
[17:07:10:130] -1.985215 -4.503976 61.781399 1173.000000 1173.000000 1440.000000 1440.000000 -1.097561 10.975610 32.317074 ␊
[17:07:10:330] -3.006002 -4.039578 56.999599 1211.000000 1211.000000 1402.000000 1402.000000 8.353659 -4.939024 23.719513 ␊
[17:07:10:530] -2.122061 -2.635431 52.610622 1176.000000 1176.000000 1437.000000 1437.000000 1.585366 -6.402439 35.243904 ␊
[17:07:10:730] -1.389196 -2.774151 39.484364 1100.000000 1100.000000 1692.000000 1692.000000 -2.926829 -1.646341 97.378052 ␊
[17:07:10:930] -0.933112 -3.115151 19.019917 1100.000000 1100.000000 1800.000000 1800.000000 -11.524390 -11.097561 126.036591 ␊
[17:07:11:130] -1.190745 -3.909588 -6.292738 1100.000000 1100.000000 1800.000000 1800.000000 -9.634147 -6.402439 141.768295 ␊
[17:07:11:330] -2.010810 -5.446822 -31.105980 1100.000000 1100.000000 1785.000000 1785.000000 -12.256098 -6.707317 116.463417 ␊
[17:07:11:530] -3.141178 -3.922629 -46.449604 1139.000000 1139.000000 1474.000000 1474.000000 15.304878 -4.451220 38.414635 ␊
[17:07:11:730] -1.826925 -0.603513 -50.561745 1245.000000 1245.000000 1368.000000 1368.000000 11.951220 -4.268293 14.573171 ␊
[17:07:11:930] -2.508354 0.529630 -52.138210 1302.000000 1302.000000 1311.000000 1311.000000 -3.780488 5.487805 0.304878 ␊
[17:07:12:130] -2.997394 -0.523220 -51.055305 1337.000000 1337.000000 1276.000000 1276.000000 -0.792683 1.951220 -7.439024 ␊
[17:07:12:330] -3.172555 -1.419482 -48.464855 1337.000000 1337.000000 1276.000000 1276.000000 -3.109756 2.012195 -7.195122 ␊
[17:07:12:531] -3.797738 -2.337267 -46.678017 1368.000000 1368.000000 1245.000000 1245.000000 -2.195122 4.146341 -16.036585 ␊
[17:07:12:731] -2.918046 -2.787696 -43.007500 1404.000000 1404.000000 1209.000000 1209.000000 6.219512 -3.292683 -25.487806 ␊
[17:07:12:930] -3.304682 -1.032822 -34.074726 1600.000000 1600.000000 1100.000000 1100.000000 10.426829 8.780488 -76.463417 ␊
[17:07:13:130] -4.210932 -1.402839 -14.372890 1783.000000 1783.000000 1100.000000 1100.000000 3.597561 3.414634 -120.426834 ␊
[17:07:13:330] -2.565938 -3.254999 11.364937 1800.000000 1800.000000 1100.000000 1100.000000 -6.890244 -7.439024 -154.756104 ␊
[17:07:13:530] -0.740866 -5.009330 36.737965 1775.000000 1775.000000 1100.000000 1100.000000 -8.658537 10.792684 -115.731712 ␊
[17:07:13:730] -1.055437 -6.034775 52.930603 1591.000000 1591.000000 1100.000000 1100.000000 -0.731707 5.914634 -68.170731 ␊
[17:07:13:930] -0.178693 -5.733100 57.611691 1234.000000 1234.000000 1379.000000 1379.000000 7.926829 -0.060976 22.317074 ␊
[17:07:14:131] 0.150662 -6.551548 46.578484 1100.000000 1100.000000 1671.000000 1671.000000 -16.158537 -11.524390 94.634148 ␊
[17:07:14:331] -2.299946 -7.103174 24.728271 1100.000000 1100.000000 1800.000000 1800.000000 -1.829268 1.036585 130.548782 ␊
[17:07:14:530] -6.410385 -7.378283 -6.973998 1100.000000 1100.000000 1592.000000 1592.000000 -0.548781 -10.182927 68.170731 ␊
[17:07:14:730] -3.617972 -4.877306 -18.466812 1109.000000 1109.000000 1504.000000 1504.000000 16.463415 -28.597561 46.158539 ␊
[17:07:14:930] 0.705766 -1.718364 -21.336592 1323.000000 1323.000000 1290.000000 1290.000000 13.414635 -17.987804 -4.451220 ␊
[17:07:15:130] 2.093584 0.279214 -19.774744 1358.000000 1358.000000 1255.000000 1255.000000 -2.804878 11.707317 -15.548780 ␊
[17:07:15:330] 0.313121 0.354290 -16.074762 1381.000000 1381.000000 1234.000000 1234.000000 -0.487805 16.829269 -16.951220 ␊
[17:07:15:530] -2.241910 -0.914700 -14.274578 1339.000000 1339.000000 1274.000000 1274.000000 -11.280488 8.292683 -8.292683 ␊
[17:07:15:730] -2.192552 -1.577922 -12.939559 1320.000000 1320.000000 1293.000000 1293.000000 10.060976 -4.939024 -3.109756 ␊
[17:07:15:930] 0.031467 -0.232619 -10.261544 1388.000000 1388.000000 1225.000000 1225.000000 -3.841464 8.597561 -18.536585 ␊
[17:07:16:130] 0.240609 -0.374496 -10.009376 1288.000000 1288.000000 1325.000000 1325.000000 -5.304878 -4.817073 2.926829 ␊
[17:07:16:330] 0.187191 -0.546975 -9.875627 1304.000000 1304.000000 1309.000000 1309.000000 2.439024 2.500000 -0.060976 ␊
[17:07:16:530] 0.021807 -0.231368 -9.810555 1310.000000 1310.000000 1303.000000 1303.000000 1.097561 -0.304878 -1.646341 ␊
[17:07:16:731] -0.141937 -0.246740 -9.861427 1303.000000 1303.000000 1312.000000 1312.000000 2.804878 2.743902 1.463415 ␊
[17:07:16:930] -0.371592 -0.130564 -9.839113 1100.000000 1100.000000 1100.000000 1100.000000 -0.487805 -0.670732 0.975610 ␊
[17:07:17:130] -0.757193 -0.344606 -9.862768 1100.000000 1100.000000 1100.000000 1100.000000 -0.609756 -0.365854 0.609756 ␊
[17:07:17:330] -0.666462 -0.475544 -9.846202 1100.000000 1100.000000 1100.000000 1100.000000 1.036585 0.914634 -0.304878 ␊
[17:07:27:491] Hello Junta. Starting Potato Controller now␊
[17:07:27:717] imu.begin()-IMU comm & initialize completed ␊
[17:07:28:184] imu.dmpBegin() suceeded␊
[17:07:31:186] IMU SETUP COMPLETED␊
[17:08:15:073] Motor starting Now␊
[17:08:17:275] -0.140701 -0.481087 -24.165663 1100.000000 1100.000000 1100.000000 1100.000000 0.060976 -0.000000 0.060976 ␊
[17:08:17:475] -0.147688 -0.481003 -24.162523 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 -0.060976 -0.000000 ␊
[17:08:17:675] -0.146944 -0.490056 -24.159691 1100.000000 1100.000000 1100.000000 1100.000000 -0.182927 0.060976 -0.060976 ␊
[17:08:17:875] -0.150379 -0.493372 -24.162016 1100.000000 1100.000000 1100.000000 1100.000000 -0.060976 0.060976 0.060976 ␊
[17:08:18:075] -0.151790 -0.489656 -24.161345 1100.000000 1100.000000 1100.000000 1100.000000 0.000000 0.060976 -0.000000 ␊
[17:08:18:275] -0.151593 -0.484239 -24.163395 1100.000000 1100.000000 1100.000000 1100.000000 -0.060976 0.060976 0.121951 ␊
[17:08:18:475] -0.134419 -0.488573 -24.162430 1100.000000 1100.000000 1100.000000 1100.000000 0.304878 0.548781 0.060976 ␊
[17:08:18:675] -0.143059 -0.477876 -24.157469 1100.000000 1100.000000 1100.000000 1100.000000 -0.243902 -0.365854 0.060976 ␊
[17:08:18:875] -0.137571 -0.473742 -24.154264 1100.000000 1100.000000 1100.000000 1100.000000 0.426829 0.548781 0.121951 ␊
[17:08:19:075] -0.139605 -0.536635 -24.129734 1100.000000 1100.000000 1100.000000 1100.000000 -0.060976 0.060976 0.487805 ␊
[17:08:19:275] 0.222523 -0.559456 -24.123878 1100.000000 1100.000000 1100.000000 1100.000000 0.182927 0.060976 -0.060976 ␊
[17:08:19:475] -0.000498 -0.456907 -24.144220 1100.000000 1100.000000 1100.000000 1100.000000 0.121951 -0.182927 -0.792683 ␊
[17:08:19:675] -0.252245 -0.431008 -24.144247 1100.000000 1100.000000 1100.000000 1100.000000 -0.121951 -0.243902 -0.426829 ␊
[17:08:19:875] -0.281363 -0.411285 -24.143143 1100.000000 1100.000000 1100.000000 1100.000000 -0.182927 -0.121951 0.609756 ␊
[17:08:20:075] -0.193800 -0.447626 -24.130045 1100.000000 1100.000000 1100.000000 1100.000000 0.487805 0.853659 0.914634 ␊
[17:08:20:275] -0.075241 -0.597158 -24.115358 1242.000000 1242.000000 1249.000000 1249.000000 -0.182927 -0.182927 1.158537 ␊
[17:08:20:475] 0.278843 -0.711044 -24.110165 1244.000000 1244.000000 1247.000000 1247.000000 0.121951 0.426829 0.609756 ␊
[17:08:20:675] 0.198592 -0.796451 -24.104746 1243.000000 1243.000000 1242.000000 1242.000000 0.426829 0.304878 -0.000000 ␊
[17:08:20:875] 0.483739 -0.602055 -24.106850 1196.000000 1196.000000 1193.000000 1193.000000 -0.243902 -0.243902 -0.243902 ␊
[17:08:21:075] 0.250445 -0.643454 -24.109001 1196.000000 1196.000000 1193.000000 1193.000000 0.060976 0.304878 -0.365854 ␊
[17:08:21:275] 0.114588 -0.827020 -24.112848 1100.000000 1100.000000 1100.000000 1100.000000 -0.243902 -0.060976 -0.487805 ␊
[17:08:21:475] 0.961517 -0.670279 -24.110191 1100.000000 1100.000000 1100.000000 1100.000000 -0.060976 0.182927 -0.609756 ␊
[17:14:57:411] 0.833151 0.084321 -23.704617 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:57:523] 0.836213 0.089659 -23.706970 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:57:754] 0.837695 0.081348 -23.703350 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:57:984] 0.838460 0.080426 -23.702070 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:58:132] 0.839036 0.086163 -23.703171 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:58:332] 0.826430 0.079065 -23.702963 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:58:565] 0.831082 0.077737 -23.703581 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:58:792] 0.830167 0.074438 -23.700523 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:58:877] 0.832191 0.072977 -23.695629 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:59:135] 0.832517 0.056465 -23.695736 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:59:365] 0.834201 0.064046 -23.695343 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:59:595] 0.782181 0.003636 -23.638956 1137.000000 1122.000000 1120.000000 1155.000000␊
[17:14:59:701] 0.649281 -0.034346 -23.677660 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:14:59:943] 0.565208 -0.066248 -23.750713 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:00:176] 0.379720 -0.123460 -23.682762 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:00:404] 0.411538 -0.115950 -23.658751 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:00:501] 0.395240 -0.102406 -23.690220 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:00:746] 0.461177 -0.032064 -23.692650 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:00:977] 0.510475 -0.050960 -23.679178 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:01:207] 0.618287 0.043006 -23.667171 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:01:325] 0.694982 0.192305 -23.685936 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:01:557] 0.726801 0.135044 -23.691086 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:01:787] 0.946607 0.207555 -23.668518 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:02:015] 0.852515 0.276988 -23.673887 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:02:127] 0.873195 0.312505 -23.670488 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:02:358] 0.965125 0.429144 -23.655174 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:02:588] 1.079360 0.394552 -23.664042 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:15:02:737] 1.094988 0.463337 -23.663944 1135.000000 1108.000000 1131.000000 1117.000000␊
[17:15:02:937] 1.010664 0.481449 -23.654472 1166.000000 1136.000000 1159.000000 1144.000000␊
[17:15:03:169] 0.817650 0.533737 -23.649847 1189.000000 1164.000000 1176.000000 1176.000000␊
[17:15:03:397] 0.710874 0.538405 -23.642170 1217.000000 1180.000000 1204.000000 1186.000000␊
[17:15:03:475] 0.651075 0.454578 -23.653660 1221.000000 1167.000000 1204.000000 1194.000000␊
[17:15:03:739] 0.663872 0.355173 -23.637632 1203.000000 1193.000000 1207.000000 1187.000000␊
[17:15:03:969] 0.603227 0.402667 -23.632030 1195.000000 1199.000000 1185.000000 1203.000000␊
[17:15:04:200] 0.781998 0.106279 -23.653496 1199.000000 1195.000000 1252.000000 1140.000000␊
[17:15:04:320] 0.610671 0.123734 -23.685806 1207.000000 1177.000000 1152.000000 1241.000000␊
[17:15:04:548] 0.729042 0.172126 -23.591587 1233.000000 1185.000000 1100.000000 1367.000000␊
[17:15:04:780] 0.242961 0.217351 -23.530720 1243.000000 1206.000000 1100.000000 1454.000000␊
[17:15:05:008] 0.058134 0.361149 -23.439827 1254.000000 1196.000000 1100.000000 1403.000000␊
[17:15:05:119] 0.756539 0.378985 -23.476894 1201.000000 1183.000000 1100.000000 1305.000000␊
[17:15:05:351] 1.396783 0.128323 -23.460808 1196.000000 1167.000000 1184.000000 1240.000000␊
[17:15:05:581] 0.688552 0.411194 -23.351332 1228.000000 1203.000000 1303.000000 1100.000000␊
[17:15:05:812] 0.861191 0.421766 -23.495167 1224.000000 1190.000000 1167.000000 1241.000000␊
[17:15:05:930] 0.644729 0.934167 -23.342546 1212.000000 1195.000000 1100.000000 1373.000000␊
[17:15:06:162] 0.794950 0.849577 -23.229706 1224.000000 1176.000000 1199.000000 1223.000000␊
[17:15:06:393] -2.217331 1.770930 -20.018330 1375.000000 1375.000000 1100.000000 1800.000000␊
[17:15:06:620] 9.063656 -9.441577 -11.694060 1273.000000 1273.000000 1726.000000 1100.000000␊
[17:15:06:732] -7.702924 11.594585 6.229216 1486.000000 1416.000000 1100.000000 1513.000000␊
[17:15:06:963] 3.027527 -3.289827 21.996479 1100.000000 1800.000000 1100.000000 1100.000000␊
[17:15:07:193] -16.012167 6.256646 50.865921 1500.000000 1500.000000 1100.000000 1500.000000␊
[17:15:17:284] Hello Junta. Starting Potato Controller now␊
[17:19:32:357] Hello Junta. Starting Potato Controller now␊
[17:19:51:690] Hello Junta. Starting Potato Controller now␊
[17:19:59:726] 1.387931 -2.900550 -12.663531 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:19:59:988] 1.380900 -2.905886 -12.980734 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:00:218] 1.389000 -2.897711 -13.305576 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:00:449] 1.371908 -2.906694 -13.625845 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:00:570] 1.358636 -2.901641 -13.944657 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:00:800] 1.357071 -2.901915 -14.259524 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:01:027] 1.359877 -2.895862 -14.581553 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:01:260] 1.360882 -2.901288 -14.895461 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:01:370] 1.369264 -2.902146 -15.215870 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:01:600] 1.367502 -2.893462 -15.538059 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:01:831] 1.370907 -2.900582 -15.864748 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:061] 1.363493 -2.898659 -16.390993 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:182] 1.361763 -2.905217 -16.712196 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:410] 1.369996 -2.902118 -17.029245 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:642] 1.351314 -2.897287 -17.349733 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:724] 1.347575 -2.911288 -17.668474 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:02:982] 1.342065 -2.917914 -17.991587 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:03:213] 1.338794 -2.904814 -18.308285 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:03:443] 1.345525 -2.906657 -18.634691 1100.000000 1100.000000 1117.000000 1100.000000␊
[17:20:03:560] 1.365041 -2.881809 -18.953886 1100.000000 1100.000000 1133.000000 1100.000000␊
[17:20:03:794] 1.358501 -2.901101 -19.274595 1100.000000 1100.000000 1145.000000 1100.000000␊
[17:20:04:021] 1.366919 -2.898338 -19.561644 1100.000000 1100.000000 1100.000000 1100.000000␊
[17:20:04:254] 1.335913 -2.747218 -20.131788 1100.000000 1163.000000 1227.000000 1100.000000␊
[17:20:04:351] 0.854559 -2.406013 -20.245178 1100.000000 1123.000000 1100.000000 1196.000000␊
[17:20:04:594] 0.705558 -2.015167 -20.233362 1226.000000 1100.000000 1100.000000 1800.000000␊
[17:20:04:825] -0.651780 -2.281712 -13.680745 1260.000000 1260.000000 1739.000000 1100.000000␊
[17:20:05:055] -6.153079 9.480610 -8.093504 1185.000000 1185.000000 1100.000000 1800.000000␊
[17:20:05:175] -23.813568 4.204590 -0.474971 1323.000000 1323.000000 1676.000000 1100.000000␊
[17:20:15:390] Hello Junta. Starting Potato Controller now␊

