00000 1998000 998000 
26549000 5193 2126 -42 155 1129 58432 26137 -13480 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26601000 4535 6234 -83 131 863 55808 25588 -18973 1100000 1100000 1100000 1108000 1498000 1499000 998000 1499000 1998000 998000 
26649000 3522 9471 -87 208 936 43112 22597 -28373 1100000 1100000 1100000 1121000 1497000 1499000 998000 1499000 1998000 998000 
26701000 2064 12733 -91 323 928 26206 13930 -32767 1100000 1100000 1127000 1139000 1498000 1500000 997000 1499000 1998000 998000 
26749000 -20 14341 -183 350 885 8139 502 -31852 1100000 1100000 1129000 1140000 1497000 1498000 998000 1499000 1997000 997000 
26801000 -2495 14805 -129 257 1072 -11513 -12192 -20682 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1997000 998000 
26849000 -4315 13416 -101 208 1012 -34157 -21469 -2128 1100000 1100000 1100000 1100000 1498000 1499000 997000 1500000 1997000 999000 
26901000 -5923 10841 -82 99 902 -51064 -29099 15816 1100000 1182000 1100000 1100000 1498000 1499000 998000 1499000 1997000 999000 
26949000 -6810 7205 -77 79 962 -62172 -34592 21126 1100000 1212000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27001000 -6744 3235 12 8 1052 -65346 -34836 27901 1100000 1233000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27049000 -6183 -947 26 -61 995 -64186 -34470 29243 1100000 1232000 1100000 1100000 1498000 1499000 997000 1498000 1998000 998000 
27101000 -4454 -5093 168 -164 1206 -48012 -19211 20393 1100000 1126000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27149000 -1809 -8504 111 -240 879 -20485 -779 3487 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
27201000 166 -10732 96 -254 879 -954 4592 -5790 1100000 1100000 1100000 1100000 1499000 1499000 998000 1499000 1997000 999000 
27249000 1649 -10606 72 -202 1018 17417 9047 -2494 1100000 1100000 1100000 1100000 1498000 1500000 998000 1498000 1998000 998000 
27301000 2326 -8811 24 -109 909 24619 6972 -3776 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27349000 3010 -7287 76 -108 871 26511 8193 -3898 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
27401000 3559 -5643 58 -101 911 28525 12160 -4142 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1999000 997000 
27449000 4210 -3823 80 -34 1018 34445 15212 -4874 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1997000 998000 
27501000 4450 -1530 13 37 1018 41648 20217 -6217 1100000 1100000 1100000 1100000 1499000 1498000 999000 1498000 1997000 998000 
27549000 4552 996 28 59 1046 42441 24611 -9025 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27601000 4039 4053 -51 91 886 39572 23146 -8231 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27649000 3242 6768 -65 170 910 30966 18691 -7987 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1999000 997000 
27701000 1807 9101 -137 257 996 11924 11489 -9391 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
27749000 42 10523 -139 253 924 -7424 3432 -9879 1100000 1100000 1100000 1100000 1497000 1499000 997000 1499000 1998000 997000 
27801000 -2374 10477 -199 243 885 -28115 -10666 -6827 1100000 1100000 1100000 1100000 1498000 1498000 997000 1499000 1997000 998000 
27849000 -4181 8792 -105 118 1016 -48195 -23667 -1517 1100000 1104000 1100000 1100000 1498000 1499000 998000 1499000 1997000 999000 
27901000 -5748 5355 -64 0 1001 -65834 -35691 11604 1100000 1195000 1100000 1100000 1498000 1499000 997000 1499000 1998000 998000 
27949000 -6662 925 54 -24 950 -73281 -43076 23628 1100000 1240000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
28001000 -5568 -4188 232 -169 972 -67604 -37949 35469 1100000 1252000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
28049000 -3290 -8964 208 -326 956 -36843 -15183 23445 1100000 1130000 1100000 1100000 1497000 1498000 999000 1498000 1998000 998000 
28101000 -349 -12559 127 -345 801 -2846 6240 1228 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1998000 998000 
