18601000 -75 -952 -64 -39 1034 -19570 15517 -846 
18650000 3162 -789 106 -27 1120 -11879 13442 2815 
18701000 1310 -874 56 -78 852 -9560 9047 6966 
18750000 1338 -2875 75 28 1087 -8950 9474 -3837 
18801000 -883 -1967 -54 -14 835 -10842 10329 -1090 
18850000 1805 -3087 70 -126 906 -6264 4531 6111 
18901000 -737 -1733 41 -91 1021 -3212 4836 4158 
18950000 -347 -4602 -49 19 1223 -5532 5812 -3898 
19001000 118 -4573 -141 -125 1465 -9682 7949 2266 
19050000 79 -2840 37 -45 989 -4006 6728 3120 
19101000 -1342 -2723 -14 0 991 -5287 5568 3487 
19150000 700 -8040 -47 -46 1089 -10170 11550 -3470 
19201000 1687 -10117 42 -245 824 -7912 5141 4341 
19250000 -5895 -6964 8 -31 1299 4233 258 -297 
19301000 -3707 -4134 48 10 1451 6674 -8042 252 
19350000 -4559 -5463 -84 -10 603 7529 -5783 -5912 
19401000 -5383 -6090 -169 -108 772 4477 -4624 2083 
19450000 661 -4904 -40 -95 903 5332 -6882 3731 
19501000 1166 -2706 132 -29 1130 5942 -1694 3120 
19550000 -1889 -3989 63 5 1120 -2663 136 -5118 
19601000 -2724 -6572 -127 -179 1078 -1442 2822 1045 
19650000 2425 -5549 177 -187 1124 998 -1145 5196 
19701000 1712 -3845 61 -120 1092 3012 -2610 4158 
19750000 -4003 -2772 42 58 783 4477 -1877 -5729 
19801000 -4437 -5610 -147 -66 1311 -2419 -1572 -2616 
19850000 -411 -5260 -88 -174 1022 3867 -1389 4524 
19901000 -1235 -4144 -118 -202 936 998 -4258 5196 
19950000 371 -3398 117 -82 1130 5637 -2549 1045 
20001000 371 -1607 72 47 878 754 -1267 -4752 
20050000 -1580 -4696 -84 -52 665 -1442 -46 -602 
20101000 -4058 -3633 -156 -61 1166 -1442 1235 -3226 
20150000 2109 -4526 28 -252 798 327 -2487 6233 
20201000 1224 -1425 219 -23 1035 6247 -2549 -113 
20250000 -2171 -1372 -105 85 1096 -405 -1633 -5057 
20301000 1844 -3987 11 57 1364 1425 -290 -6705 
20350000 -2777 -4167 -111 -101 691 -527 -1938 1167 
20401000 2962 -4832 6 -163 1105 4477 -4135 5257 
20450000 891 -676 53 45 719 4111 -1877 -2433 
